时间,电力负荷(kW),热力负荷(kW),光照强度(W/m²),风速(m/s)
2024/3/3 4:00,540000,0,0,3.312
2024/3/3 5:00,540000,0,0,3.329
2024/3/3 6:00,540000,0,0,3.99
2024/3/3 7:00,540000,0,0,4.923
2024/3/3 8:00,540000,0,156,9.293
2024/3/3 9:00,540000,0,312,17.628
2024/3/3 10:00,540000,0,468,13.21
2024/3/3 11:00,540000,0,624,14.3
2024/3/3 12:00,540000,0,780,21.965
2024/3/3 13:00,540000,0,668.6,22.468
2024/3/3 14:00,540000,0,557.1,24.827
2024/3/3 15:00,540000,0,445.7,23.793
2024/3/3 16:00,540000,0,334.3,21.235
2024/3/3 17:00,540000,0,222.9,21.392
2024/3/3 18:00,540000,0,111.4,23.49
2024/3/3 19:00,540000,0,0,26.582
2024/3/3 20:00,540000,0,0,24.79
2024/3/3 21:00,540000,0,0,24.902
2024/3/3 22:00,540000,0,0,27.907
2024/3/3 23:00,540000,0,0,29.063
2024/3/4 0:00,540000,0,0,31.31
2024/3/4 1:00,540000,0,0,28.488
2024/3/4 2:00,540000,0,0,26.76
2024/3/4 3:00,540000,0,0,27.008
2024/3/4 4:00,540000,0,0,24.542
2024/3/4 5:00,540000,0,0,24.68
2024/3/4 6:00,540000,0,0,26.71
2024/3/4 7:00,540000,0,0,26.615
2024/3/4 8:00,540000,0,156,23.988
2024/3/4 9:00,540000,0,312,20.602
2024/3/4 10:00,540000,0,468,17.518
2024/3/4 11:00,540000,0,624,14.633
2024/3/4 12:00,540000,0,780,15.087
2024/3/4 13:00,540000,0,668.6,18.137
2024/3/4 14:00,540000,0,557.1,19.338
2024/3/4 15:00,540000,0,445.7,18.31
2024/3/4 16:00,540000,0,334.3,18.41
2024/3/4 17:00,540000,0,222.9,19.145
2024/3/4 18:00,540000,0,111.4,20.817
2024/3/4 19:00,540000,0,0,20.842
2024/3/4 20:00,540000,0,0,21.732
2024/3/4 21:00,540000,0,0,21.673
2024/3/4 22:00,540000,0,0,23.33
2024/3/4 23:00,540000,0,0,22.32
2024/3/5 0:00,540000,0,0,21.445
2024/3/5 1:00,540000,0,0,22.19
2024/3/5 2:00,540000,0,0,21.362
2024/3/5 3:00,540000,0,0,17.827
2024/3/5 4:00,540000,0,0,15.268
2024/3/5 5:00,540000,0,0,18.052
2024/3/5 6:00,540000,0,0,17.575
2024/3/5 7:00,540000,0,0,16.688
2024/3/5 8:00,540000,0,156,16.057
2024/3/5 9:00,540000,0,312,14.887
2024/3/5 10:00,540000,0,468,14.443
2024/3/5 11:00,540000,0,624,9.709
2024/3/5 12:00,540000,0,780,4.61
2024/3/5 13:00,540000,0,668.6,3.478
2024/3/5 14:00,540000,0,557.1,3.548
2024/3/5 15:00,540000,0,445.7,3.519
2024/3/5 16:00,540000,0,334.3,4.785
2024/3/5 17:00,540000,0,222.9,4.812
2024/3/5 18:00,540000,0,111.4,4.449
2024/3/5 19:00,540000,0,0,3.457
2024/3/5 20:00,540000,0,0,6.161
2024/3/5 21:00,540000,0,0,5.913
2024/3/5 22:00,540000,0,0,9.394
2024/3/5 23:00,540000,0,0,10.225
2024/3/6 0:00,540000,0,0,7.776
2024/3/6 1:00,540000,0,0,6.377
2024/3/6 2:00,540000,0,0,5.199
2024/3/6 3:00,540000,0,0,8.567
2024/3/6 4:00,540000,0,0,7.83
2024/3/6 5:00,540000,0,0,6.339
2024/3/6 6:00,540000,0,0,5.58
2024/3/6 7:00,540000,0,0,3.78
2024/3/6 8:00,540000,0,156,3.5
2024/3/6 9:00,540000,0,312,3.014
2024/3/6 10:00,540000,0,468,3.087
2024/3/6 11:00,540000,0,624,2.711
2024/3/6 12:00,540000,0,780,2.11
2024/3/6 13:00,540000,0,668.6,2.467
2024/3/6 14:00,540000,0,557.1,3.294
2024/3/6 15:00,540000,0,445.7,3.792
2024/3/6 16:00,540000,0,334.3,4.001
2024/3/6 17:00,540000,0,222.9,3.581
2024/3/6 18:00,540000,0,111.4,3.139
2024/3/6 19:00,540000,0,0,2.91
2024/3/6 20:00,540000,0,0,1.904
2024/3/6 21:00,540000,0,0,0.925
2024/3/6 22:00,540000,0,0,0.738
2024/3/6 23:00,540000,0,0,1.728
2024/3/7 0:00,540000,0,0,2.352
2024/3/7 1:00,540000,0,0,2.169
2024/3/7 2:00,540000,0,0,2.786
2024/3/7 3:00,540000,0,0,2.591
2024/3/7 4:00,540000,0,0,2.914
2024/3/7 5:00,540000,0,0,2.362
2024/3/7 6:00,540000,0,0,1.836
2024/3/7 7:00,540000,0,0,2.25
2024/3/7 8:00,540000,0,156,2.086
2024/3/7 9:00,540000,0,312,1.689
2024/3/7 10:00,540000,0,468,0.968
2024/3/7 11:00,540000,0,624,0.581
2024/3/7 12:00,540000,0,780,1.344
2024/3/7 13:00,540000,0,668.6,2.577
2024/3/7 14:00,540000,0,557.1,2.717
2024/3/7 15:00,540000,0,445.7,2.807
2024/3/7 16:00,540000,0,334.3,2.571
2024/3/7 17:00,540000,0,222.9,2.453
2024/3/7 18:00,540000,0,111.4,3.011
2024/3/7 19:00,540000,0,0,2.542
2024/3/7 20:00,540000,0,0,1.904
2024/3/7 21:00,540000,0,0,1.479
2024/3/7 22:00,540000,0,0,1.637
2024/3/7 23:00,540000,0,0,1.853
2024/3/8 0:00,540000,0,0,1.586
2024/3/8 1:00,540000,0,0,0.801
2024/3/8 2:00,540000,0,0,1.118
2024/3/8 3:00,540000,0,0,0.282
2024/3/8 4:00,540000,0,0,1.566
2024/3/8 5:00,540000,0,0,1.314
2024/3/8 6:00,540000,0,0,2.845
2024/3/8 7:00,540000,0,0,3.139
2024/3/8 8:00,540000,0,156,3.518
2024/3/8 9:00,540000,0,312,2.882
2024/3/8 10:00,540000,0,468,2.636
2024/3/8 11:00,540000,0,624,2.62
2024/3/8 12:00,540000,0,780,0.856
2024/3/8 13:00,540000,0,668.6,1.365
2024/3/8 14:00,540000,0,557.1,2.223
2024/3/8 15:00,540000,0,445.7,2.856
2024/3/8 16:00,540000,0,334.3,2.488
2024/3/8 17:00,540000,0,222.9,2.094
2024/3/8 18:00,540000,0,111.4,3.462
2024/3/8 19:00,540000,0,0,14.36
2024/3/8 20:00,540000,0,0,15.348
2024/3/8 21:00,540000,0,0,12.882
2024/3/8 22:00,540000,0,0,14.185
2024/3/8 23:00,540000,0,0,13.613
2024/3/9 0:00,540000,0,0,13.055
2024/3/9 1:00,540000,0,0,10.182
2024/3/9 2:00,540000,0,0,8.497
2024/3/9 3:00,540000,0,0,6.414
2024/3/9 4:00,540000,0,0,4.494
2024/3/9 5:00,540000,0,0,1.325
2024/3/9 6:00,540000,0,0,2.18
2024/3/9 7:00,540000,0,0,1.128
2024/3/9 8:00,540000,0,156,1.214
2024/3/9 9:00,540000,0,312,3.255
2024/3/9 10:00,540000,0,468,2.763
2024/3/9 11:00,540000,0,624,0.854
2024/3/9 12:00,540000,0,780,2.322
2024/3/9 13:00,540000,0,668.6,2.266
2024/3/9 14:00,540000,0,557.1,2.392
2024/3/9 15:00,540000,0,445.7,2.973
2024/3/9 16:00,540000,0,334.3,3.227
2024/3/9 17:00,540000,0,222.9,3.06
2024/3/9 18:00,540000,0,111.4,1.83
2024/3/9 19:00,540000,0,0,2.243
2024/3/9 20:00,540000,0,0,2.402
2024/3/9 21:00,540000,0,0,1.066
2024/3/9 22:00,540000,0,0,1.316
2024/3/9 23:00,540000,0,0,2.638
2024/3/10 0:00,540000,0,0,2.893
2024/3/10 1:00,540000,0,0,2.574
2024/3/10 2:00,540000,0,0,3.801
2024/3/10 3:00,540000,0,0,4.067
2024/3/10 4:00,540000,0,0,2.669
2024/3/10 5:00,540000,0,0,3.885
2024/3/10 6:00,540000,0,0,3.893
2024/3/10 7:00,540000,0,0,1.941
2024/3/10 8:00,540000,0,156,2.716
2024/3/10 9:00,540000,0,312,3.849
2024/3/10 10:00,540000,0,468,4.169
2024/3/10 11:00,540000,0,624,3.238
2024/3/10 12:00,540000,0,780,2.862
2024/3/10 13:00,540000,0,668.6,2.372
2024/3/10 14:00,540000,0,557.1,2.909
2024/3/10 15:00,540000,0,445.7,3.482
2024/3/10 16:00,540000,0,334.3,2.335
2024/3/10 17:00,540000,0,222.9,2.217
2024/3/10 18:00,540000,0,111.4,2.266
2024/3/10 19:00,540000,0,0,3.446
2024/3/10 20:00,540000,0,0,1.855
2024/3/10 21:00,540000,0,0,1.604
2024/3/10 22:00,540000,0,0,2.634
2024/3/10 23:00,540000,0,0,1.771
2024/3/11 0:00,540000,0,0,1.209
2024/3/11 1:00,540000,0,0,0.385
2024/3/11 2:00,540000,0,0,0.147
2024/3/11 3:00,540000,0,0,1.345
2024/3/11 4:00,540000,0,0,2.551
2024/3/11 5:00,540000,0,0,2.01
2024/3/11 6:00,540000,0,0,2.782
2024/3/11 7:00,540000,0,0,8.468
2024/3/11 8:00,540000,0,156,15.54
2024/3/11 9:00,540000,0,312,18.042
2024/3/11 10:00,540000,0,468,20.42
2024/3/11 11:00,540000,0,624,18.822
2024/3/11 12:00,540000,0,780,12.939
2024/3/11 13:00,540000,0,668.6,4.696
2024/3/11 14:00,540000,0,557.1,14.39
2024/3/11 15:00,540000,0,445.7,14.335
2024/3/11 16:00,540000,0,334.3,17.382
2024/3/11 17:00,540000,0,222.9,19.703
2024/3/11 18:00,540000,0,111.4,19.42
2024/3/11 19:00,540000,0,0,18.678
2024/3/11 20:00,540000,0,0,17.752
2024/3/11 21:00,540000,0,0,18.815
2024/3/11 22:00,540000,0,0,17.89
2024/3/11 23:00,540000,0,0,16.47
2024/3/12 0:00,540000,0,0,15.115
2024/3/12 1:00,540000,0,0,13.423
2024/3/12 2:00,540000,0,0,13.993
2024/3/12 3:00,540000,0,0,9.519
2024/3/12 4:00,540000,0,0,6.285
2024/3/12 5:00,540000,0,0,8.04
2024/3/12 6:00,540000,0,0,6.248
2024/3/12 7:00,540000,0,0,4.594
2024/3/12 8:00,540000,0,156,5.16
2024/3/12 9:00,540000,0,312,3.834
2024/3/12 10:00,540000,0,468,2.247
2024/3/12 11:00,540000,0,624,1.101
2024/3/12 12:00,540000,0,780,1.448
2024/3/12 13:00,540000,0,668.6,2.307
2024/3/12 14:00,540000,0,557.1,2.552
2024/3/12 15:00,540000,0,445.7,2.536
2024/3/12 16:00,540000,0,334.3,3.365
2024/3/12 17:00,540000,0,222.9,3.255
2024/3/12 18:00,540000,0,111.4,2.784
2024/3/12 19:00,540000,0,0,2.244
2024/3/12 20:00,540000,0,0,1.003
2024/3/12 21:00,540000,0,0,0.912
2024/3/12 22:00,540000,0,0,0.946
2024/3/12 23:00,540000,0,0,2.015
2024/3/13 0:00,540000,0,0,3.365
2024/3/13 1:00,540000,0,0,3.589
2024/3/13 2:00,540000,0,0,2.364
2024/3/13 3:00,540000,0,0,2.338
2024/3/13 4:00,540000,0,0,2.913
2024/3/13 5:00,540000,0,0,3.73
2024/3/13 6:00,540000,0,0,4.021
2024/3/13 7:00,540000,0,0,4.247
2024/3/13 8:00,540000,0,156,2.003
2024/3/13 9:00,540000,0,312,3.766
2024/3/13 10:00,540000,0,468,3.346
2024/3/13 11:00,540000,0,624,3.299
2024/3/13 12:00,540000,0,780,4.525
2024/3/13 13:00,540000,0,668.6,3.716
2024/3/13 14:00,540000,0,557.1,3.131
2024/3/13 15:00,540000,0,445.7,2.787
2024/3/13 16:00,540000,0,334.3,1.598
2024/3/13 17:00,540000,0,222.9,2.296
2024/3/13 18:00,540000,0,111.4,18.183
2024/3/13 19:00,540000,0,0,23.383
2024/3/13 20:00,540000,0,0,24.242
2024/3/13 21:00,540000,0,0,24.952
2024/3/13 22:00,540000,0,0,22.892
2024/3/13 23:00,540000,0,0,25.47
2024/3/14 0:00,540000,0,0,27.222
2024/3/14 1:00,540000,0,0,26.752
2024/3/14 2:00,540000,0,0,26.288
2024/3/14 3:00,540000,0,0,24.475
2024/3/14 4:00,540000,0,0,31.282
2024/3/14 5:00,540000,0,0,32.165
2024/3/14 6:00,540000,0,0,30.302
2024/3/14 7:00,540000,0,0,28.905
2024/3/14 8:00,540000,0,156,28.113
2024/3/14 9:00,540000,0,312,26.768
2024/3/14 10:00,540000,0,468,28.147
2024/3/14 11:00,540000,0,624,27.928
2024/3/14 12:00,540000,0,780,27.233
2024/3/14 13:00,540000,0,668.6,26.855
2024/3/14 14:00,540000,0,557.1,30.68
2024/3/14 15:00,540000,0,445.7,29.175
2024/3/14 16:00,540000,0,334.3,28.583
2024/3/14 17:00,540000,0,222.9,26.837
2024/3/14 18:00,540000,0,111.4,27.213
2024/3/14 19:00,540000,0,0,28.17
2024/3/14 20:00,540000,0,0,29.33
2024/3/14 21:00,540000,0,0,30.315
2024/3/14 22:00,540000,0,0,28.732
2024/3/14 23:00,540000,0,0,26.307
2024/3/15 0:00,540000,0,0,25.433
2024/3/15 1:00,540000,0,0,26.467
2024/3/15 2:00,540000,0,0,26.058
2024/3/15 3:00,540000,0,0,24.162
2024/3/15 4:00,540000,0,0,23.443
2024/3/15 5:00,540000,0,0,26.197
2024/3/15 6:00,540000,0,0,24.127
2024/3/15 7:00,540000,0,0,21.68
2024/3/15 8:00,540000,0,156,23.6
2024/3/15 9:00,540000,0,312,24.178
2024/3/15 10:00,540000,0,468,24.512
2024/3/15 11:00,540000,0,624,24.425
2024/3/15 12:00,540000,0,780,20.292
2024/3/15 13:00,540000,0,668.6,18.438
2024/3/15 14:00,540000,0,557.1,19.883
2024/3/15 15:00,540000,0,445.7,21.802
2024/3/15 16:00,540000,0,334.3,23.088
2024/3/15 17:00,540000,0,222.9,24.838
2024/3/15 18:00,540000,0,111.4,25.513
2024/3/15 19:00,540000,0,0,26.627
2024/3/15 20:00,540000,0,0,26.402
2024/3/15 21:00,540000,0,0,27.415
2024/3/15 22:00,540000,0,0,26.53
2024/3/15 23:00,540000,0,0,23.405
2024/3/16 0:00,540000,0,0,24.242
2024/3/16 1:00,540000,0,0,24.443
2024/3/16 2:00,540000,0,0,26.703
2024/3/16 3:00,540000,0,0,24.618
2024/3/16 4:00,540000,0,0,22.372
2024/3/16 5:00,540000,0,0,21.673
2024/3/16 6:00,540000,0,0,19.007
2024/3/16 7:00,540000,0,0,20.035
2024/3/16 8:00,540000,0,156,21.03
2024/3/16 9:00,540000,0,312,22.98
2024/3/16 10:00,540000,0,468,21.46
2024/3/16 11:00,540000,0,624,18.625
2024/3/16 12:00,540000,0,780,16.652
2024/3/16 13:00,540000,0,668.6,14.783
2024/3/16 14:00,540000,0,557.1,13.68
2024/3/16 15:00,540000,0,445.7,16.353
2024/3/16 16:00,540000,0,334.3,16.917
2024/3/16 17:00,540000,0,222.9,21.613
2024/3/16 18:00,540000,0,111.4,17.403
2024/3/16 19:00,540000,0,0,19.713
2024/3/16 20:00,540000,0,0,25.985
2024/3/16 21:00,540000,0,0,25.893
2024/3/16 22:00,540000,0,0,20.067
2024/3/16 23:00,540000,0,0,16.317
2024/3/17 0:00,540000,0,0,22.407
2024/3/17 1:00,540000,0,0,25.48
2024/3/17 2:00,540000,0,0,23.53
2024/3/17 3:00,540000,0,0,19.188
2024/3/17 4:00,540000,0,0,14.085
2024/3/17 5:00,540000,0,0,13.038
2024/3/17 6:00,540000,0,0,11.523
2024/3/17 7:00,540000,0,0,10.6
2024/3/17 8:00,540000,0,156,8.826
2024/3/17 9:00,540000,0,312,4.472
2024/3/17 10:00,540000,0,468,3.52
2024/3/17 11:00,540000,0,624,2.71
2024/3/17 12:00,540000,0,780,3.004
2024/3/17 13:00,540000,0,668.6,3.189
2024/3/17 14:00,540000,0,557.1,2.243
2024/3/17 15:00,540000,0,445.7,2.004
2024/3/17 16:00,540000,0,334.3,2.911
2024/3/17 17:00,540000,0,222.9,1.65
2024/3/17 18:00,540000,0,111.4,2.303
2024/3/17 19:00,540000,0,0,3.54
2024/3/17 20:00,540000,0,0,3.845
2024/3/17 21:00,540000,0,0,2.669
2024/3/17 22:00,540000,0,0,0.817
2024/3/17 23:00,540000,0,0,2.975
2024/3/18 0:00,540000,0,0,5.071
2024/3/18 1:00,540000,0,0,4.585
2024/3/18 2:00,540000,0,0,3.24
2024/3/18 3:00,540000,0,0,1.017
2024/3/18 4:00,540000,0,0,1.062
2024/3/18 5:00,540000,0,0,2.835
2024/3/18 6:00,540000,0,0,2.856
2024/3/18 7:00,540000,0,0,2.428
2024/3/18 8:00,540000,0,156,2.635
2024/3/18 9:00,540000,0,312,2.696
2024/3/18 10:00,540000,0,468,3.378
2024/3/18 11:00,540000,0,624,2.363
2024/3/18 12:00,540000,0,780,2.912
2024/3/18 13:00,540000,0,668.6,3.314
2024/3/18 14:00,540000,0,557.1,3.132
2024/3/18 15:00,540000,0,445.7,2.396
2024/3/18 16:00,540000,0,334.3,2.845
2024/3/18 17:00,540000,0,222.9,2.471
2024/3/18 18:00,540000,0,111.4,2.589
2024/3/18 19:00,540000,0,0,3.269
2024/3/18 20:00,540000,0,0,3.5
2024/3/18 21:00,540000,0,0,3.198
2024/3/18 22:00,540000,0,0,2.572
2024/3/18 23:00,540000,0,0,1.714
2024/3/19 0:00,540000,0,0,1.669
2024/3/19 1:00,540000,0,0,2.068
2024/3/19 2:00,540000,0,0,1.7
2024/3/19 3:00,540000,0,0,1.171
2024/3/19 4:00,540000,0,0,0.264
2024/3/19 5:00,540000,0,0,1.958
2024/3/19 6:00,540000,0,0,2.476
2024/3/19 7:00,540000,0,0,2.423
2024/3/19 8:00,540000,0,156,2.528
2024/3/19 9:00,540000,0,312,1.874
2024/3/19 10:00,540000,0,468,1.928
2024/3/19 11:00,540000,0,624,1.273
2024/3/19 12:00,540000,0,780,1.659
2024/3/19 13:00,540000,0,668.6,2.846
2024/3/19 14:00,540000,0,557.1,2.587
2024/3/19 15:00,540000,0,445.7,2.942
2024/3/19 16:00,540000,0,334.3,3.521
2024/3/19 17:00,540000,0,222.9,2.698
2024/3/19 18:00,540000,0,111.4,3.204
2024/3/19 19:00,540000,0,0,2.422
2024/3/19 20:00,540000,0,0,1.8
2024/3/19 21:00,540000,0,0,1.638
2024/3/19 22:00,540000,0,0,0.544
2024/3/19 23:00,540000,0,0,1.855
2024/3/20 0:00,540000,0,0,1.94
2024/3/20 1:00,540000,0,0,1.107
2024/3/20 2:00,540000,0,0,0.757
2024/3/20 3:00,540000,0,0,0.854
2024/3/20 4:00,540000,0,0,0.74
2024/3/20 5:00,540000,0,0,1.495
2024/3/20 6:00,540000,0,0,1.184
2024/3/20 7:00,540000,0,0,1.129
2024/3/20 8:00,540000,0,156,1.508
2024/3/20 9:00,540000,0,312,0.797
2024/3/20 10:00,540000,0,468,2.779
2024/3/20 11:00,540000,0,624,2.547
2024/3/20 12:00,540000,0,780,1.807
2024/3/20 13:00,540000,0,668.6,1.349
2024/3/20 14:00,540000,0,557.1,1.941
2024/3/20 15:00,540000,0,445.7,1.934
2024/3/20 16:00,540000,0,334.3,2.451
2024/3/20 17:00,540000,0,222.9,2.734
2024/3/20 18:00,540000,0,111.4,2.455
2024/3/20 19:00,540000,0,0,1.547
2024/3/20 20:00,540000,0,0,1.253
2024/3/20 21:00,540000,0,0,8.556
2024/3/20 22:00,540000,0,0,9.916
2024/3/20 23:00,540000,0,0,6.561
2024/3/21 0:00,540000,0,0,8.51
2024/3/21 1:00,540000,0,0,9.65
2024/3/21 2:00,540000,0,0,5.796
2024/3/21 3:00,540000,0,0,2.817
2024/3/21 4:00,540000,0,0,2.452
2024/3/21 5:00,540000,0,0,2.167
2024/3/21 6:00,540000,0,0,2.313
2024/3/21 7:00,540000,0,0,1.602
2024/3/21 8:00,540000,0,156,2.118
2024/3/21 9:00,540000,0,312,1.417
2024/3/21 10:00,540000,0,468,4.187
2024/3/21 11:00,540000,0,624,1.844
2024/3/21 12:00,540000,0,780,1.383
2024/3/21 13:00,540000,0,668.6,1.856
2024/3/21 14:00,540000,0,557.1,2.271
2024/3/21 15:00,540000,0,445.7,3.15
2024/3/21 16:00,540000,0,334.3,2.379
2024/3/21 17:00,540000,0,222.9,1.219
2024/3/21 18:00,540000,0,111.4,2.941
2024/3/21 19:00,540000,0,0,3.292
2024/3/21 20:00,540000,0,0,12.931
2024/3/21 21:00,540000,0,0,19.522
2024/3/21 22:00,540000,0,0,19.43
2024/3/21 23:00,540000,0,0,19.488
2024/3/22 0:00,540000,0,0,20.452
2024/3/22 1:00,540000,0,0,18.853
2024/3/22 2:00,540000,0,0,18.72
2024/3/22 3:00,540000,0,0,21.15
2024/3/22 4:00,540000,0,0,23.302
2024/3/22 5:00,540000,0,0,24.753
2024/3/22 6:00,540000,0,0,23.967
2024/3/22 7:00,540000,0,0,17.89
2024/3/22 8:00,540000,0,156,15.428
2024/3/22 9:00,540000,0,312,11.487
2024/3/22 10:00,540000,0,468,12.23
2024/3/22 11:00,540000,0,624,6.547
2024/3/22 12:00,540000,0,780,2.916
2024/3/22 13:00,540000,0,668.6,1.309
2024/3/22 14:00,540000,0,557.1,1.962
2024/3/22 15:00,540000,0,445.7,3.391
2024/3/22 16:00,540000,0,334.3,4.461
2024/3/22 17:00,540000,0,222.9,2.708
2024/3/22 18:00,540000,0,111.4,1.706
2024/3/22 19:00,540000,0,0,2.216
2024/3/22 20:00,540000,0,0,1.273
2024/3/22 21:00,540000,0,0,0.985
2024/3/22 22:00,540000,0,0,1.467
2024/3/22 23:00,540000,0,0,2.08
2024/3/23 0:00,540000,0,0,3.037
2024/3/23 1:00,540000,0,0,3.917
2024/3/23 2:00,540000,0,0,5.8
2024/3/23 3:00,540000,0,0,11.217
2024/3/23 4:00,540000,0,0,14.868
2024/3/23 5:00,540000,0,0,13.89
2024/3/23 6:00,540000,0,0,13.858
2024/3/23 7:00,540000,0,0,13.667
2024/3/23 8:00,540000,0,156,14.775
2024/3/23 9:00,540000,0,312,17.902
2024/3/23 10:00,540000,0,468,18.492
2024/3/23 11:00,540000,0,624,18.848
2024/3/23 12:00,540000,0,780,17.56
2024/3/23 13:00,540000,0,668.6,17.017
2024/3/23 14:00,540000,0,557.1,19.59
2024/3/23 15:00,540000,0,445.7,18.308
2024/3/23 16:00,540000,0,334.3,13.278
2024/3/23 17:00,540000,0,222.9,11.593
2024/3/23 18:00,540000,0,111.4,12.473
2024/3/23 19:00,540000,0,0,10.418
2024/3/23 20:00,540000,0,0,9.983
2024/3/23 21:00,540000,0,0,5.348
2024/3/23 22:00,540000,0,0,4.318
2024/3/23 23:00,540000,0,0,5.577
2024/3/24 0:00,540000,0,0,3.83
2024/3/24 1:00,540000,0,0,3.043
2024/3/24 2:00,540000,0,0,3.48
2024/3/24 3:00,540000,0,0,2.965
2024/3/24 4:00,540000,0,0,1.414
2024/3/24 5:00,540000,0,0,2.421
2024/3/24 6:00,540000,0,0,3.145
2024/3/24 7:00,540000,0,0,1.887
2024/3/24 8:00,540000,0,156,0.96
2024/3/24 9:00,540000,0,312,2.659
2024/3/24 10:00,540000,0,468,2.303
2024/3/24 11:00,540000,0,624,2.664
2024/3/24 12:00,540000,0,780,2.621
2024/3/24 13:00,540000,0,668.6,2.162
2024/3/24 14:00,540000,0,557.1,1.562
2024/3/24 15:00,540000,0,445.7,2.148
2024/3/24 16:00,540000,0,334.3,1.987
2024/3/24 17:00,540000,0,222.9,2.772
2024/3/24 18:00,540000,0,111.4,3.449
2024/3/24 19:00,540000,0,0,2.341
2024/3/24 20:00,540000,0,0,2.854
2024/3/24 21:00,540000,0,0,4.397
2024/3/24 22:00,540000,0,0,10.585
2024/3/24 23:00,540000,0,0,10.032
2024/3/25 0:00,540000,0,0,9.827
2024/3/25 1:00,540000,0,0,8.523
2024/3/25 2:00,540000,0,0,8.531
2024/3/25 3:00,540000,0,0,11.86
2024/3/25 4:00,540000,0,0,11.308
2024/3/25 5:00,540000,0,0,12.052
2024/3/25 6:00,540000,0,0,12.608
2024/3/25 7:00,540000,0,0,15.782
2024/3/25 8:00,540000,0,156,11.752
2024/3/25 9:00,540000,0,312,6.515
2024/3/25 10:00,540000,0,468,4.33
2024/3/25 11:00,540000,0,624,2.999
2024/3/25 12:00,540000,0,780,4.978
2024/3/25 13:00,540000,0,668.6,4.2
2024/3/25 14:00,540000,0,557.1,3.406
2024/3/25 15:00,540000,0,445.7,3.916
2024/3/25 16:00,540000,0,334.3,4.09
2024/3/25 17:00,540000,0,222.9,2.354
2024/3/25 18:00,540000,0,111.4,2.459
2024/3/25 19:00,540000,0,0,2.459
2024/3/25 20:00,540000,0,0,3.904
2024/3/25 21:00,540000,0,0,3.671
2024/3/25 22:00,540000,0,0,2.521
2024/3/25 23:00,540000,0,0,7.898
2024/3/26 0:00,540000,0,0,10.24
2024/3/26 1:00,540000,0,0,8.94
2024/3/26 2:00,540000,0,0,13.953
2024/3/26 3:00,540000,0,0,12.383
2024/3/26 4:00,540000,0,0,13.325
2024/3/26 5:00,540000,0,0,15.472
2024/3/26 6:00,540000,0,0,16.615
2024/3/26 7:00,540000,0,0,16.49
2024/3/26 8:00,540000,0,156,17.673
2024/3/26 9:00,540000,0,312,22.668
2024/3/26 10:00,540000,0,468,19.545
2024/3/26 11:00,540000,0,624,18.387
2024/3/26 12:00,540000,0,780,14.99
2024/3/26 13:00,540000,0,668.6,12.29
2024/3/26 14:00,540000,0,557.1,8.128
2024/3/26 15:00,540000,0,445.7,6.611
2024/3/26 16:00,540000,0,334.3,7.622
2024/3/26 17:00,540000,0,222.9,3.863
2024/3/26 18:00,540000,0,111.4,3.773
2024/3/26 19:00,540000,0,0,3.342
2024/3/26 20:00,540000,0,0,3.619
2024/3/26 21:00,540000,0,0,9.153
2024/3/26 22:00,540000,0,0,8.112
2024/3/26 23:00,540000,0,0,7.879
2024/3/27 0:00,540000,0,0,7.621
2024/3/27 1:00,540000,0,0,7.025
2024/3/27 2:00,540000,0,0,6.154
2024/3/27 3:00,540000,0,0,4.244
2024/3/27 4:00,540000,0,0,3.507
2024/3/27 5:00,540000,0,0,3.685
2024/3/27 6:00,540000,0,0,4.585
2024/3/27 7:00,540000,0,0,3.872
2024/3/27 8:00,540000,0,156,3.011
2024/3/27 9:00,540000,0,312,1.704
2024/3/27 10:00,540000,0,468,1.434
2024/3/27 11:00,540000,0,624,2.187
2024/3/27 12:00,540000,0,780,2.412
2024/3/27 13:00,540000,0,668.6,2.465
2024/3/27 14:00,540000,0,557.1,2.636
2024/3/27 15:00,540000,0,445.7,2.43
2024/3/27 16:00,540000,0,334.3,1.695
2024/3/27 17:00,540000,0,222.9,2.275
2024/3/27 18:00,540000,0,111.4,2.776
2024/3/27 19:00,540000,0,0,2.595
2024/3/27 20:00,540000,0,0,3.331
2024/3/27 21:00,540000,0,0,3.428
2024/3/27 22:00,540000,0,0,1.497
2024/3/27 23:00,540000,0,0,1.477
2024/3/28 0:00,540000,0,0,4.305
2024/3/28 1:00,540000,0,0,4.095
2024/3/28 2:00,540000,0,0,3.958
2024/3/28 3:00,540000,0,0,4.425
2024/3/28 4:00,540000,0,0,4.342
2024/3/28 5:00,540000,0,0,3.297
2024/3/28 6:00,540000,0,0,2.997
2024/3/28 7:00,540000,0,0,2.902
2024/3/28 8:00,540000,0,156,2.599
2024/3/28 9:00,540000,0,312,2.771
2024/3/28 10:00,540000,0,468,2.892
2024/3/28 11:00,540000,0,624,2.492
2024/3/28 12:00,540000,0,780,2.067
2024/3/28 13:00,540000,0,668.6,2.904
2024/3/28 14:00,540000,0,557.1,2.055
2024/3/28 15:00,540000,0,445.7,2.75
2024/3/28 16:00,540000,0,334.3,1.783
2024/3/28 17:00,540000,0,222.9,2.386
2024/3/28 18:00,540000,0,111.4,2.458
2024/3/28 19:00,540000,0,0,4.971
2024/3/28 20:00,540000,0,0,10.752
2024/3/28 21:00,540000,0,0,9.798
2024/3/28 22:00,540000,0,0,12.26
2024/3/28 23:00,540000,0,0,12.92
