时间,电力负荷(kW),热力负荷(kW),光照强度(W/m²),风速(m/s)
2024/3/14 1:00,495637,0,0,26.337
2024/3/14 2:00,495637,0,0,26.445
2024/3/14 3:00,495637,0,0,24.53
2024/3/14 4:00,495637,0,0,30.123
2024/3/14 5:00,495637,0,0,29.562
2024/3/14 6:00,495637,0,0,25.387
2024/3/14 7:00,495637,0,0,24.723
2024/3/14 8:00,495637,0,156,26.407
2024/3/14 9:00,495637,0,312,27.037
2024/3/14 10:00,495637,0,468,25.845
2024/3/14 11:00,495637,0,624,23.803
2024/3/14 12:00,495637,0,780,22.11
2024/3/14 13:00,495637,0,668.6,23.307
2024/3/14 14:00,495637,0,557.1,26.642
2024/3/14 15:00,495637,0,445.7,24.918
2024/3/14 16:00,495637,0,334.3,24.803
2024/3/14 17:00,495637,0,222.9,26.793
2024/3/14 18:00,495637,0,111.4,27.163
2024/3/14 19:00,495637,0,0,29.703
2024/3/14 20:00,495637,0,0,30.115
2024/3/14 21:00,495637,0,0,29.607
2024/3/14 22:00,495637,0,0,26.857
2024/3/14 23:00,495637,0,0,25.988
2024/3/15 0:00,495637,0,0,25.308
2024/3/15 1:00,495637,0,0,24.045
2024/3/15 2:00,495637,0,0,25.088
2024/3/15 3:00,495637,0,0,25.252
2024/3/15 4:00,495637,0,0,21.475
2024/3/15 5:00,495637,0,0,22.35
2024/3/15 6:00,495637,0,0,20.218
2024/3/15 7:00,495637,0,0,20.593
2024/3/15 8:00,495637,0,156,18.552
2024/3/15 9:00,495637,0,312,23.878
2024/3/15 10:00,495637,0,468,23.328
2024/3/15 11:00,495637,0,624,22.152
2024/3/15 12:00,495637,0,780,17.363
2024/3/15 13:00,495637,0,668.6,17.005
2024/3/15 14:00,495637,0,557.1,18.942
2024/3/15 15:00,495637,0,445.7,21.377
2024/3/15 16:00,495637,0,334.3,22.677
2024/3/15 17:00,495637,0,222.9,25.312
2024/3/15 18:00,495637,0,111.4,26.133
2024/3/15 19:00,495637,0,0,26.243
2024/3/15 20:00,495637,0,0,27.402
2024/3/15 21:00,495637,0,0,28.152
2024/3/15 22:00,495637,0,0,26.045
2024/3/15 23:00,495637,0,0,22.68
2024/3/16 0:00,495637,0,0,21.897
2024/3/16 1:00,495637,0,0,23.573
2024/3/16 2:00,495637,0,0,24.383
2024/3/16 3:00,495637,0,0,23.085
2024/3/16 4:00,495637,0,0,22.68
2024/3/16 5:00,495637,0,0,23.173
2024/3/16 6:00,495637,0,0,15.282
2024/3/16 7:00,495637,0,0,15.53
2024/3/16 8:00,495637,0,156,17.633
2024/3/16 9:00,495637,0,312,21.477
2024/3/16 10:00,495637,0,468,21.917
2024/3/16 11:00,495637,0,624,17.437
2024/3/16 12:00,495637,0,780,12.338
2024/3/16 13:00,495637,0,668.6,11.675
2024/3/16 14:00,495637,0,557.1,13.132
2024/3/16 15:00,495637,0,445.7,14.572
2024/3/16 16:00,495637,0,334.3,15.593
2024/3/16 17:00,495637,0,222.9,18.15
2024/3/16 18:00,495637,0,111.4,19.512
2024/3/16 19:00,495637,0,0,21.443
2024/3/16 20:00,495637,0,0,24.503
2024/3/16 21:00,495637,0,0,26.89
2024/3/16 22:00,495637,0,0,24.952
2024/3/16 23:00,495637,0,0,20.47
2024/3/17 0:00,495637,0,0,22.06
2024/3/17 1:00,495637,0,0,24.017
2024/3/17 2:00,495637,0,0,22.817
2024/3/17 3:00,495637,0,0,16.052
2024/3/17 4:00,495637,0,0,14.547
2024/3/17 5:00,495637,0,0,13.87
2024/3/17 6:00,495637,0,0,11.578
2024/3/17 7:00,495637,0,0,11.573
2024/3/17 8:00,495637,0,156,4.748
2024/3/17 9:00,495637,0,312,3.431
2024/3/17 10:00,495637,0,468,4.837
2024/3/17 11:00,495637,0,624,3.003
2024/3/17 12:00,495637,0,780,2.43
2024/3/17 13:00,495637,0,668.6,2.432
2024/3/17 14:00,495637,0,557.1,2.098
2024/3/17 15:00,495637,0,445.7,2.583
2024/3/17 16:00,495637,0,334.3,2.107
2024/3/17 17:00,495637,0,222.9,1.796
2024/3/17 18:00,495637,0,111.4,2.065
2024/3/17 19:00,495637,0,0,2.686
2024/3/17 20:00,495637,0,0,2.36
2024/3/17 21:00,495637,0,0,0.939
2024/3/17 22:00,495637,0,0,0.647
2024/3/17 23:00,495637,0,0,0.939
2024/3/18 0:00,495637,0,0,3.297
2024/3/18 1:00,495637,0,0,5.422
2024/3/18 2:00,495637,0,0,1.4
2024/3/18 3:00,495637,0,0,1.376
2024/3/18 4:00,495637,0,0,0.643
2024/3/18 5:00,495637,0,0,1.444
2024/3/18 6:00,495637,0,0,2.436
2024/3/18 7:00,495637,0,0,3.547
2024/3/18 8:00,495637,0,156,2.836
2024/3/18 9:00,495637,0,312,2.674
2024/3/18 10:00,495637,0,468,2.82
2024/3/18 11:00,495637,0,624,3.065
2024/3/18 12:00,495637,0,780,2.796
2024/3/18 13:00,495637,0,668.6,2.73
2024/3/18 14:00,495637,0,557.1,2.803
2024/3/18 15:00,495637,0,445.7,2.303
2024/3/18 16:00,495637,0,334.3,2.176
2024/3/18 17:00,495637,0,222.9,2.019
2024/3/18 18:00,495637,0,111.4,2.173
2024/3/18 19:00,495637,0,0,3.209
2024/3/18 20:00,495637,0,0,2.724
2024/3/18 21:00,495637,0,0,2.275
2024/3/18 22:00,495637,0,0,2.34
2024/3/18 23:00,495637,0,0,2.39
2024/3/19 0:00,495637,0,0,3.394
2024/3/19 1:00,495637,0,0,2.059
2024/3/19 2:00,495637,0,0,2.185
2024/3/19 3:00,495637,0,0,1.673
2024/3/19 4:00,495637,0,0,2.214
2024/3/19 5:00,495637,0,0,1.84
2024/3/19 6:00,495637,0,0,2.65
2024/3/19 7:00,495637,0,0,1.4
2024/3/19 8:00,495637,0,156,1.469
2024/3/19 9:00,495637,0,312,0.942
2024/3/19 10:00,495637,0,468,1.161
2024/3/19 11:00,495637,0,624,1.611
2024/3/19 12:00,495637,0,780,2.152
2024/3/19 13:00,495637,0,668.6,2.171
2024/3/19 14:00,495637,0,557.1,2.143
2024/3/19 15:00,495637,0,445.7,2.015
2024/3/19 16:00,495637,0,334.3,2.41
2024/3/19 17:00,495637,0,222.9,2.625
2024/3/19 18:00,495637,0,111.4,2.323
2024/3/19 19:00,495637,0,0,1.775
2024/3/19 20:00,495637,0,0,1.109
2024/3/19 21:00,495637,0,0,0.389
2024/3/19 22:00,495637,0,0,0.689
2024/3/19 23:00,495637,0,0,0.696
2024/3/20 0:00,495637,0,0,1.511
2024/3/20 1:00,495637,0,0,1.351
2024/3/20 2:00,495637,0,0,1.299
2024/3/20 3:00,495637,0,0,1.001
2024/3/20 4:00,495637,0,0,0.915
2024/3/20 5:00,495637,0,0,1.404
2024/3/20 6:00,495637,0,0,1.232
2024/3/20 7:00,495637,0,0,1.618
2024/3/20 8:00,495637,0,156,1.735
2024/3/20 9:00,495637,0,312,2.167
2024/3/20 10:00,495637,0,468,1.628
2024/3/20 11:00,495637,0,624,2.605
2024/3/20 12:00,495637,0,780,1.927
2024/3/20 13:00,495637,0,668.6,1.337
2024/3/20 14:00,495637,0,557.1,1.457
2024/3/20 15:00,495637,0,445.7,1.33
2024/3/20 16:00,495637,0,334.3,2
2024/3/20 17:00,495637,0,222.9,2.233
2024/3/20 18:00,495637,0,111.4,1.896
2024/3/20 19:00,495637,0,0,1.216
2024/3/20 20:00,495637,0,0,0.607
2024/3/20 21:00,495637,0,0,2.669
2024/3/20 22:00,495637,0,0,8.297
2024/3/20 23:00,495637,0,0,5.645
2024/3/21 0:00,495637,0,0,7.163
2024/3/21 1:00,495637,0,0,9.151
2024/3/21 2:00,495637,0,0,7.525
2024/3/21 3:00,495637,0,0,6.152
2024/3/21 4:00,495637,0,0,5.291
2024/3/21 5:00,495637,0,0,1.713
2024/3/21 6:00,495637,0,0,1.965
2024/3/21 7:00,495637,0,0,2.593
2024/3/21 8:00,495637,0,156,1.903
2024/3/21 9:00,495637,0,312,2.91
2024/3/21 10:00,495637,0,468,3.442
2024/3/21 11:00,495637,0,624,2.323
2024/3/21 12:00,495637,0,780,1.108
2024/3/21 13:00,495637,0,668.6,1.223
2024/3/21 14:00,495637,0,557.1,2.155
2024/3/21 15:00,495637,0,445.7,2.401
2024/3/21 16:00,495637,0,334.3,1.678
2024/3/21 17:00,495637,0,222.9,1.357
2024/3/21 18:00,495637,0,111.4,2.422
2024/3/21 19:00,495637,0,0,2.134
2024/3/21 20:00,495637,0,0,7.19
2024/3/21 21:00,495637,0,0,16.723
2024/3/21 22:00,495637,0,0,17.913
2024/3/21 23:00,495637,0,0,17.048
2024/3/22 0:00,495637,0,0,20.578
2024/3/22 1:00,495637,0,0,19.662
2024/3/22 2:00,495637,0,0,18.202
2024/3/22 3:00,495637,0,0,17.917
2024/3/22 4:00,495637,0,0,22.188
2024/3/22 5:00,495637,0,0,24.402
2024/3/22 6:00,495637,0,0,21.065
2024/3/22 7:00,495637,0,0,12.168
2024/3/22 8:00,495637,0,156,5.277
2024/3/22 9:00,495637,0,312,8.672
2024/3/22 10:00,495637,0,468,4.441
2024/3/22 11:00,495637,0,624,3.862
2024/3/22 12:00,495637,0,780,1.735
2024/3/22 13:00,495637,0,668.6,1.251
2024/3/22 14:00,495637,0,557.1,1.655
2024/3/22 15:00,495637,0,445.7,2.253
2024/3/22 16:00,495637,0,334.3,2.77
2024/3/22 17:00,495637,0,222.9,2.331
2024/3/22 18:00,495637,0,111.4,3.126
2024/3/22 19:00,495637,0,0,2.166
2024/3/22 20:00,495637,0,0,1.755
2024/3/22 21:00,495637,0,0,2.283
2024/3/22 22:00,495637,0,0,2.844
2024/3/22 23:00,495637,0,0,4.103
2024/3/23 0:00,495637,0,0,3.811
2024/3/23 1:00,495637,0,0,4.61
2024/3/23 2:00,495637,0,0,6.262
2024/3/23 3:00,495637,0,0,9.91
2024/3/23 4:00,495637,0,0,13.562
2024/3/23 5:00,495637,0,0,13.693
2024/3/23 6:00,495637,0,0,13.428
2024/3/23 7:00,495637,0,0,14.733
2024/3/23 8:00,495637,0,156,15.652
2024/3/23 9:00,495637,0,312,16.65
2024/3/23 10:00,495637,0,468,14.373
2024/3/23 11:00,495637,0,624,14.813
2024/3/23 12:00,495637,0,780,14.123
2024/3/23 13:00,495637,0,668.6,12.667
2024/3/23 14:00,495637,0,557.1,14.52
2024/3/23 15:00,495637,0,445.7,14.522
2024/3/23 16:00,495637,0,334.3,10.13
2024/3/23 17:00,495637,0,222.9,8.581
2024/3/23 18:00,495637,0,111.4,10.742
2024/3/23 19:00,495637,0,0,8.663
2024/3/23 20:00,495637,0,0,9.209
2024/3/23 21:00,495637,0,0,5.919
2024/3/23 22:00,495637,0,0,4.149
2024/3/23 23:00,495637,0,0,5.109
2024/3/24 0:00,495637,0,0,3.149
2024/3/24 1:00,495637,0,0,3.974
2024/3/24 2:00,495637,0,0,3.702
2024/3/24 3:00,495637,0,0,2.592
2024/3/24 4:00,495637,0,0,2.281
2024/3/24 5:00,495637,0,0,1.45
2024/3/24 6:00,495637,0,0,2.277
2024/3/24 7:00,495637,0,0,1.806
2024/3/24 8:00,495637,0,156,1.556
2024/3/24 9:00,495637,0,312,1.389
2024/3/24 10:00,495637,0,468,3.016
2024/3/24 11:00,495637,0,624,3.469
2024/3/24 12:00,495637,0,780,2.701
2024/3/24 13:00,495637,0,668.6,2.37
2024/3/24 14:00,495637,0,557.1,2.277
2024/3/24 15:00,495637,0,445.7,1.958
2024/3/24 16:00,495637,0,334.3,1.71
2024/3/24 17:00,495637,0,222.9,3.014
2024/3/24 18:00,495637,0,111.4,2.352
2024/3/24 19:00,495637,0,0,1.42
2024/3/24 20:00,495637,0,0,1.725
2024/3/24 21:00,495637,0,0,2.553
2024/3/24 22:00,495637,0,0,8.627
2024/3/24 23:00,495637,0,0,11.17
2024/3/25 0:00,495637,0,0,9.582
2024/3/25 1:00,495637,0,0,8.387
2024/3/25 2:00,495637,0,0,8.308
2024/3/25 3:00,495637,0,0,10.013
2024/3/25 4:00,495637,0,0,12.147
2024/3/25 5:00,495637,0,0,10.535
2024/3/25 6:00,495637,0,0,9.982
2024/3/25 7:00,495637,0,0,9.455
2024/3/25 8:00,495637,0,156,7.977
2024/3/25 9:00,495637,0,312,5.285
2024/3/25 10:00,495637,0,468,2.545
2024/3/25 11:00,495637,0,624,2.732
2024/3/25 12:00,495637,0,780,3.008
2024/3/25 13:00,495637,0,668.6,2.427
2024/3/25 14:00,495637,0,557.1,1.87
2024/3/25 15:00,495637,0,445.7,2.817
2024/3/25 16:00,495637,0,334.3,3.892
2024/3/25 17:00,495637,0,222.9,2.438
2024/3/25 18:00,495637,0,111.4,2.287
2024/3/25 19:00,495637,0,0,2.522
2024/3/25 20:00,495637,0,0,3.308
2024/3/25 21:00,495637,0,0,2.92
2024/3/25 22:00,495637,0,0,1.681
2024/3/25 23:00,495637,0,0,6.583
2024/3/26 0:00,495637,0,0,9.79
2024/3/26 1:00,495637,0,0,12.825
2024/3/26 2:00,495637,0,0,11.888
2024/3/26 3:00,495637,0,0,13.872
2024/3/26 4:00,495637,0,0,13.175
2024/3/26 5:00,495637,0,0,15.637
2024/3/26 6:00,495637,0,0,17.593
2024/3/26 7:00,495637,0,0,18.392
2024/3/26 8:00,495637,0,156,20.25
2024/3/26 9:00,495637,0,312,23.065
2024/3/26 10:00,495637,0,468,20.053
2024/3/26 11:00,495637,0,624,19.883
2024/3/26 12:00,495637,0,780,15.002
2024/3/26 13:00,495637,0,668.6,11.112
2024/3/26 14:00,495637,0,557.1,6.879
2024/3/26 15:00,495637,0,445.7,4.135
2024/3/26 16:00,495637,0,334.3,3.963
2024/3/26 17:00,495637,0,222.9,4.837
2024/3/26 18:00,495637,0,111.4,2.835
2024/3/26 19:00,495637,0,0,2.385
2024/3/26 20:00,495637,0,0,2.555
2024/3/26 21:00,495637,0,0,9.419
2024/3/26 22:00,495637,0,0,10.825
2024/3/26 23:00,495637,0,0,10.692
2024/3/27 0:00,495637,0,0,8.104
2024/3/27 1:00,495637,0,0,6.35
2024/3/27 2:00,495637,0,0,4.844
2024/3/27 3:00,495637,0,0,2.195
2024/3/27 4:00,495637,0,0,2.71
2024/3/27 5:00,495637,0,0,5.135
2024/3/27 6:00,495637,0,0,3.793
2024/3/27 7:00,495637,0,0,3.378
2024/3/27 8:00,495637,0,156,3.626
2024/3/27 9:00,495637,0,312,2.765
2024/3/27 10:00,495637,0,468,1.717
2024/3/27 11:00,495637,0,624,1.951
2024/3/27 12:00,495637,0,780,2.386
2024/3/27 13:00,495637,0,668.6,1.489
2024/3/27 14:00,495637,0,557.1,1.601
2024/3/27 15:00,495637,0,445.7,1.866
2024/3/27 16:00,495637,0,334.3,1.934
2024/3/27 17:00,495637,0,222.9,2.472
2024/3/27 18:00,495637,0,111.4,2.351
2024/3/27 19:00,495637,0,0,2.537
2024/3/27 20:00,495637,0,0,2.632
2024/3/27 21:00,495637,0,0,1.693
2024/3/27 22:00,495637,0,0,0.752
2024/3/27 23:00,495637,0,0,2.176
2024/3/28 0:00,495637,0,0,4.26
2024/3/28 1:00,495637,0,0,5.282
2024/3/28 2:00,495637,0,0,4.882
2024/3/28 3:00,495637,0,0,3.463
2024/3/28 4:00,495637,0,0,3.313
2024/3/28 5:00,495637,0,0,2.185
2024/3/28 6:00,495637,0,0,1.111
2024/3/28 7:00,495637,0,0,0.939
2024/3/28 8:00,495637,0,156,2.227
2024/3/28 9:00,495637,0,312,2.332
2024/3/28 10:00,495637,0,468,1.66
2024/3/28 11:00,495637,0,624,3.122
2024/3/28 12:00,495637,0,780,3.447
2024/3/28 13:00,495637,0,668.6,2.416
2024/3/28 14:00,495637,0,557.1,1.573
2024/3/28 15:00,495637,0,445.7,1.947
2024/3/28 16:00,495637,0,334.3,1.755
2024/3/28 17:00,495637,0,222.9,2.848
2024/3/28 18:00,495637,0,111.4,1.84
2024/3/28 19:00,495637,0,0,2.62
2024/3/28 20:00,495637,0,0,2.643
2024/3/28 21:00,495637,0,0,5.746
2024/3/28 22:00,495637,0,0,10.963
2024/3/28 23:00,495637,0,0,12.278
2024/3/29 0:00,495637,0,0,17.207
2024/3/29 1:00,495637,0,0,15.263
2024/3/29 2:00,495637,0,0,14.948
2024/3/29 3:00,495637,0,0,12.055
2024/3/29 4:00,495637,0,0,5.36
2024/3/29 5:00,495637,0,0,12.848
2024/3/29 6:00,495637,0,0,15.74
2024/3/29 7:00,495637,0,0,18.508
2024/3/29 8:00,495637,0,156,14.869
2024/3/29 9:00,495637,0,312,5.184
2024/3/29 10:00,495637,0,468,4.052
2024/3/29 11:00,495637,0,624,5.079
2024/3/29 12:00,495637,0,780,6.646
2024/3/29 13:00,495637,0,668.6,5.661
2024/3/29 14:00,495637,0,557.1,5.69
2024/3/29 15:00,495637,0,445.7,4.919
2024/3/29 16:00,495637,0,334.3,4.738
2024/3/29 17:00,495637,0,222.9,4.287
2024/3/29 18:00,495637,0,111.4,4.7
2024/3/29 19:00,495637,0,0,4.081
2024/3/29 20:00,495637,0,0,2.596
2024/3/29 21:00,495637,0,0,2.415
2024/3/29 22:00,495637,0,0,7.404
2024/3/29 23:00,495637,0,0,9.56
2024/3/30 0:00,495637,0,0,8.86
2024/3/30 1:00,495637,0,0,5.391
2024/3/30 2:00,495637,0,0,4.067
2024/3/30 3:00,495637,0,0,8.128
2024/3/30 4:00,495637,0,0,7.296
2024/3/30 5:00,495637,0,0,4.335
2024/3/30 6:00,495637,0,0,1.905
2024/3/30 7:00,495637,0,0,1.419
2024/3/30 8:00,495637,0,156,1.252
2024/3/30 9:00,495637,0,312,2.786
2024/3/30 10:00,495637,0,468,3.546
2024/3/30 11:00,495637,0,624,3.741
2024/3/30 12:00,495637,0,780,6.14
2024/3/30 13:00,495637,0,668.6,5.636
2024/3/30 14:00,495637,0,557.1,3.786
2024/3/30 15:00,495637,0,445.7,3.225
2024/3/30 16:00,495637,0,334.3,2.65
2024/3/30 17:00,495637,0,222.9,2.64
2024/3/30 18:00,495637,0,111.4,2.076
2024/3/30 19:00,495637,0,0,9.242
2024/3/30 20:00,495637,0,0,20.308
2024/3/30 21:00,495637,0,0,22.147
2024/3/30 22:00,495637,0,0,23.883
2024/3/30 23:00,495637,0,0,24.098
2024/3/31 0:00,495637,0,0,25.983
2024/3/31 1:00,495637,0,0,27.48
2024/3/31 2:00,495637,0,0,26.983
2024/3/31 3:00,495637,0,0,28.927
2024/3/31 4:00,495637,0,0,30.478
2024/3/31 5:00,495637,0,0,29.575
2024/3/31 6:00,495637,0,0,34.278
2024/3/31 7:00,495637,0,0,33.818
2024/3/31 8:00,495637,0,156,31.903
2024/3/31 9:00,495637,0,312,30.803
2024/3/31 10:00,495637,0,468,31.18
2024/3/31 11:00,495637,0,624,28.947
2024/3/31 12:00,495637,0,780,27.712
2024/3/31 13:00,495637,0,668.6,28.113
2024/3/31 14:00,495637,0,557.1,32.308
2024/3/31 15:00,495637,0,445.7,29.87
2024/3/31 16:00,495637,0,334.3,26.84
2024/3/31 17:00,495637,0,222.9,28.982
2024/3/31 18:00,495637,0,111.4,31.702
2024/3/31 19:00,495637,0,0,29.888
2024/3/31 20:00,495637,0,0,31.193
2024/3/31 21:00,495637,0,0,30.187
2024/3/31 22:00,495637,0,0,28.125
2024/3/31 23:00,495637,0,0,26.228
2024/4/1 0:00,495637,0,0,25.822
2024/4/1 1:00,495637,0,0,25.33
2024/4/1 2:00,495637,0,0,27.5
2024/4/1 3:00,495637,0,0,27.585
2024/4/1 4:00,495637,0,0,26.963
2024/4/1 5:00,495637,0,0,28.723
2024/4/1 6:00,495637,0,0,26.943
2024/4/1 7:00,495637,0,146.7,29.067
2024/4/1 8:00,495637,0,293.3,27.087
2024/4/1 9:00,495637,0,440,26.662
2024/4/1 10:00,495637,0,586.7,22.49
2024/4/1 11:00,495637,0,733.3,19.928
2024/4/1 12:00,495637,0,880,19.732
2024/4/1 13:00,495637,0,770,23.022
2024/4/1 14:00,495637,0,660,22.14
2024/4/1 15:00,495637,0,550,19.413
2024/4/1 16:00,495637,0,440,21.538
2024/4/1 17:00,495637,0,330,20.775
2024/4/1 18:00,495637,0,220,19.585
2024/4/1 19:00,495637,0,110,21.443
2024/4/1 20:00,495637,0,0,22.167
2024/4/1 21:00,495637,0,0,21.543
2024/4/1 22:00,495637,0,0,21.538
2024/4/1 23:00,495637,0,0,20.413
2024/4/2 0:00,495637,0,0,22.663
2024/4/2 1:00,495637,0,0,22.2
2024/4/2 2:00,495637,0,0,22.172
2024/4/2 3:00,495637,0,0,21.088
2024/4/2 4:00,495637,0,0,19.528
2024/4/2 5:00,495637,0,0,20.065
2024/4/2 6:00,495637,0,0,21.152
2024/4/2 7:00,495637,0,146.7,18.237
2024/4/2 8:00,495637,0,293.3,17.408
2024/4/2 9:00,495637,0,440,13.233
2024/4/2 10:00,495637,0,586.7,6.915
2024/4/2 11:00,495637,0,733.3,2.834
2024/4/2 12:00,495637,0,880,5.587
2024/4/2 13:00,495637,0,770,8.161
2024/4/2 14:00,495637,0,660,5.232
2024/4/2 15:00,495637,0,550,3.817
2024/4/2 16:00,495637,0,440,4.588
2024/4/2 17:00,495637,0,330,3.594
2024/4/2 18:00,495637,0,220,2.571
2024/4/2 19:00,495637,0,110,2.833
2024/4/2 20:00,495637,0,0,3.96
2024/4/2 21:00,495637,0,0,4.699
2024/4/2 22:00,495637,0,0,4.444
2024/4/2 23:00,495637,0,0,3.297
2024/4/3 0:00,495637,0,0,2.917
2024/4/3 1:00,495637,0,0,2.393
2024/4/3 2:00,495637,0,0,2.97
2024/4/3 3:00,495637,0,0,4.659
2024/4/3 4:00,495637,0,0,4.992
2024/4/3 5:00,495637,0,0,4.49
2024/4/3 6:00,495637,0,0,2.847
2024/4/3 7:00,495637,0,146.7,2.061
2024/4/3 8:00,495637,0,293.3,2.942
2024/4/3 9:00,495637,0,440,4.37
2024/4/3 10:00,495637,0,586.7,4.618
2024/4/3 11:00,495637,0,733.3,3.881
2024/4/3 12:00,495637,0,880,3.018
2024/4/3 13:00,495637,0,770,2.59
2024/4/3 14:00,495637,0,660,2.325
2024/4/3 15:00,495637,0,550,1.567
2024/4/3 16:00,495637,0,440,2.181
2024/4/3 17:00,495637,0,330,1.973
2024/4/3 18:00,495637,0,220,2.767
2024/4/3 19:00,495637,0,110,2.717
2024/4/3 20:00,495637,0,0,2.707
2024/4/3 21:00,495637,0,0,1.502
2024/4/3 22:00,495637,0,0,1.309
2024/4/3 23:00,495637,0,0,7.072
2024/4/4 0:00,495637,0,0,5.072
2024/4/4 1:00,495637,0,0,8.914
2024/4/4 2:00,495637,0,0,13.143
2024/4/4 3:00,495637,0,0,16.83
2024/4/4 4:00,495637,0,0,23.718
2024/4/4 5:00,495637,0,0,24.118
2024/4/4 6:00,495637,0,0,23.995
2024/4/4 7:00,495637,0,146.7,22.393
2024/4/4 8:00,495637,0,293.3,22.387
2024/4/4 9:00,495637,0,440,20.5
2024/4/4 10:00,495637,0,586.7,17.542
2024/4/4 11:00,495637,0,733.3,14.933
2024/4/4 12:00,495637,0,880,13.32
2024/4/4 13:00,495637,0,770,13.715
2024/4/4 14:00,495637,0,660,15.333
2024/4/4 15:00,495637,0,550,18.427
2024/4/4 16:00,495637,0,440,18.983
2024/4/4 17:00,495637,0,330,15.617
2024/4/4 18:00,495637,0,220,11.337
2024/4/4 19:00,495637,0,110,12.862
2024/4/4 20:00,495637,0,0,11.167
2024/4/4 21:00,495637,0,0,11.822
2024/4/4 22:00,495637,0,0,13.575
2024/4/4 23:00,495637,0,0,13.977
2024/4/5 0:00,495637,0,0,16.537
2024/4/5 1:00,495637,0,0,16.503
2024/4/5 2:00,495637,0,0,17.33
2024/4/5 3:00,495637,0,0,19.163
2024/4/5 4:00,495637,0,0,18.993
2024/4/5 5:00,495637,0,0,20.053
2024/4/5 6:00,495637,0,0,15.513
2024/4/5 7:00,495637,0,146.7,15.748
2024/4/5 8:00,495637,0,293.3,14.402
2024/4/5 9:00,495637,0,440,13.565
2024/4/5 10:00,495637,0,586.7,13.137
2024/4/5 11:00,495637,0,733.3,9.59
2024/4/5 12:00,495637,0,880,6.17
2024/4/5 13:00,495637,0,770,4.799
2024/4/5 14:00,495637,0,660,4.993
2024/4/5 15:00,495637,0,550,5.919
2024/4/5 16:00,495637,0,440,5.13
2024/4/5 17:00,495637,0,330,4.079
2024/4/5 18:00,495637,0,220,4.622
2024/4/5 19:00,495637,0,110,4.207
2024/4/5 20:00,495637,0,0,3.287
2024/4/5 21:00,495637,0,0,8.903
2024/4/5 22:00,495637,0,0,10.34
2024/4/5 23:00,495637,0,0,9.67
2024/4/6 0:00,495637,0,0,11.345
2024/4/6 1:00,495637,0,0,10.82
2024/4/6 2:00,495637,0,0,13.317
2024/4/6 3:00,495637,0,0,11.687
2024/4/6 4:00,495637,0,0,11.043
2024/4/6 5:00,495637,0,0,11.72
2024/4/6 6:00,495637,0,0,10.653
2024/4/6 7:00,495637,0,146.7,10.598
2024/4/6 8:00,495637,0,293.3,10.722
2024/4/6 9:00,495637,0,440,4.279
2024/4/6 10:00,495637,0,586.7,2.905
2024/4/6 11:00,495637,0,733.3,2.973
2024/4/6 12:00,495637,0,880,4.114
2024/4/6 13:00,495637,0,770,2.694
2024/4/6 14:00,495637,0,660,3.756
2024/4/6 15:00,495637,0,550,3.408
2024/4/6 16:00,495637,0,440,4.225
2024/4/6 17:00,495637,0,330,3.561
2024/4/6 18:00,495637,0,220,3.065
2024/4/6 19:00,495637,0,110,1.655
2024/4/6 20:00,495637,0,0,1.68
2024/4/6 21:00,495637,0,0,3.984
2024/4/6 22:00,495637,0,0,6.829
2024/4/6 23:00,495637,0,0,9.082
2024/4/7 0:00,495637,0,0,12.085
2024/4/7 1:00,495637,0,0,11.443
2024/4/7 2:00,495637,0,0,12.337
2024/4/7 3:00,495637,0,0,14.975
2024/4/7 4:00,495637,0,0,14.62
2024/4/7 5:00,495637,0,0,12.272
2024/4/7 6:00,495637,0,0,15.098
2024/4/7 7:00,495637,0,146.7,13.652
2024/4/7 8:00,495637,0,293.3,15.242
2024/4/7 9:00,495637,0,440,16.638
2024/4/7 10:00,495637,0,586.7,14.163
2024/4/7 11:00,495637,0,733.3,8.993
2024/4/7 12:00,495637,0,880,4.199
2024/4/7 13:00,495637,0,770,6.744
2024/4/7 14:00,495637,0,660,3.979
2024/4/7 15:00,495637,0,550,3.876
2024/4/7 16:00,495637,0,440,3.729
2024/4/7 17:00,495637,0,330,3.398
2024/4/7 18:00,495637,0,220,3.466
2024/4/7 19:00,495637,0,110,3.208
2024/4/7 20:00,495637,0,0,3.951
2024/4/7 21:00,495637,0,0,4.361
2024/4/7 22:00,495637,0,0,3.051
2024/4/7 23:00,495637,0,0,4.858
2024/4/8 0:00,495637,0,0,7.388
2024/4/8 1:00,495637,0,0,10.802
2024/4/8 2:00,495637,0,0,10.465
2024/4/8 3:00,495637,0,0,12.898
2024/4/8 4:00,495637,0,0,10.096
2024/4/8 5:00,495637,0,0,5.102
2024/4/8 6:00,495637,0,0,4.342
2024/4/8 7:00,495637,0,146.7,3.875
2024/4/8 8:00,495637,0,293.3,5.614
2024/4/8 9:00,495637,0,440,5.112
2024/4/8 10:00,495637,0,586.7,3.872
2024/4/8 11:00,495637,0,733.3,3.843
2024/4/8 12:00,495637,0,880,3.476
2024/4/8 13:00,495637,0,770,3.628
2024/4/8 14:00,495637,0,660,3.692
2024/4/8 15:00,495637,0,550,3.55
2024/4/8 16:00,495637,0,440,2.454
2024/4/8 17:00,495637,0,330,3.465
2024/4/8 18:00,495637,0,220,4.043
2024/4/8 19:00,495637,0,110,3.744
2024/4/8 20:00,495637,0,0,3.209
2024/4/8 21:00,495637,0,0,2.711
