时间,电力负荷(kW),热力负荷(kW),光照强度(W/m²),风速(m/s)
2024/3/18 8:00,632964.8,0,156,11.586
2024/3/18 9:00,603586.401,0,312,11.207
2024/3/18 10:00,635390.53,0,468,10.828
2024/3/18 11:00,633561.22,0,624,10.449
2024/3/18 12:00,636241.65,0,780,10.07
2024/3/18 13:00,635104.9,0,668.6,9.69
2024/3/18 14:00,634253.96,0,557.1,9.311
2024/3/18 15:00,633899.49,0,445.7,13.793
2024/3/18 16:00,631576.17,0,334.3,13.344
2024/3/18 17:00,635717.42,0,222.9,12.896
2024/3/18 18:00,629705.67,0,111.4,12.448
2024/3/18 19:00,606753.287,0,0,12
2024/3/18 20:00,595056.983,0,0,11.552
2024/3/18 21:00,614058.188,0,0,11.104
2024/3/18 22:00,614761.768,0,0,10.656
2024/3/18 23:00,628812.57,0,0,10.208
2024/3/19 0:00,637988.4,0,0,9.759
2024/3/19 1:00,634506.74,0,0,14.241
2024/3/19 2:00,634455.26,0,0,13.862
2024/3/19 3:00,626600.79,0,0,13.482
2024/3/19 4:00,635653.69,0,0,13.103
2024/3/19 5:00,637752.58,0,0,12.724
2024/3/19 6:00,632230.83,0,0,12.345
2024/3/19 7:00,633027.33,0,0,11.966
2024/3/19 8:00,631209.99,0,156,11.586
2024/3/19 9:00,600038.173,0,312,11.207
2024/3/19 10:00,610955.843,0,468,10.828
2024/3/19 11:00,606272.7028,0,624,10.449
2024/3/19 12:00,624983.286,0,780,10.07
2024/3/19 13:00,634977.18,0,668.6,9.69
2024/3/19 14:00,638684.7,0,557.1,9.311
2024/3/19 15:00,636202.88,0,445.7,13.793
2024/3/19 16:00,633449.62,0,334.3,13.344
2024/3/19 17:00,634739.51,0,222.9,12.896
2024/3/19 18:00,635311.22,0,111.4,12.448
2024/3/19 19:00,638597.34,0,0,12
2024/3/19 20:00,602474.249,0,0,11.552
2024/3/19 21:00,634445.36,0,0,11.104
2024/3/19 22:00,618010.73,0,0,10.656
2024/3/19 23:00,636463.96,0,0,10.208
2024/3/20 0:00,637790.28,0,0,9.759
2024/3/20 1:00,634672.12,0,0,14.241
2024/3/20 2:00,631756.46,0,0,13.862
2024/3/20 3:00,632978.63,0,0,13.482
2024/3/20 4:00,631739.44,0,0,13.103
2024/3/20 5:00,637517.23,0,0,12.724
2024/3/20 6:00,635102.1,0,0,12.345
2024/3/20 7:00,635027.39,0,0,11.966
2024/3/20 8:00,620628.43,0,156,11.586
2024/3/20 9:00,614977.16,0,312,11.207
2024/3/20 10:00,598128.099,0,468,10.828
2024/3/20 11:00,623672.14,0,624,10.449
2024/3/20 12:00,637573.87,0,780,10.07
2024/3/20 13:00,630462.27,0,668.6,9.69
2024/3/20 14:00,641144.27,0,557.1,9.311
2024/3/20 15:00,635572.23,0,445.7,13.793
2024/3/20 16:00,635386.92,0,334.3,13.344
2024/3/20 17:00,631507.68,0,222.9,12.896
2024/3/20 18:00,633145.98,0,111.4,12.448
2024/3/20 19:00,616663.36,0,0,12
2024/3/20 20:00,605822.98,0,0,11.552
2024/3/20 21:00,602777.818,0,0,11.104
2024/3/20 22:00,623623.13,0,0,10.656
2024/3/20 23:00,633789.39,0,0,10.208
2024/3/21 0:00,632594,0,0,9.759
2024/3/21 1:00,627909.52,0,0,14.241
2024/3/21 2:00,635885.6,0,0,13.862
2024/3/21 3:00,631236.44,0,0,13.482
2024/3/21 4:00,636362.9,0,0,13.103
2024/3/21 5:00,636106.69,0,0,12.724
2024/3/21 6:00,632700.91,0,0,12.345
2024/3/21 7:00,634596.42,0,0,11.966
2024/3/21 8:00,620894.474,0,156,11.586
2024/3/21 9:00,599973.01,0,312,11.207
2024/3/21 10:00,593595.245,0,468,10.828
2024/3/21 11:00,598179.44,0,624,10.449
2024/3/21 12:00,618753.85,0,780,10.07
2024/3/21 13:00,618012.2,0,668.6,9.69
2024/3/21 14:00,620338.99,0,557.1,9.311
2024/3/21 15:00,618782.23,0,445.7,13.793
2024/3/21 16:00,616454.07,0,334.3,13.344
2024/3/21 17:00,621293.65,0,222.9,12.896
2024/3/21 18:00,621359.34,0,111.4,12.448
2024/3/21 19:00,622585.36,0,0,12
2024/3/21 20:00,600795.502,0,0,11.552
2024/3/21 21:00,599734.023,0,0,11.104
2024/3/21 22:00,622961.22,0,0,10.656
2024/3/21 23:00,623258.86,0,0,10.208
2024/3/22 0:00,620016.16,0,0,9.759
2024/3/22 1:00,622727.06,0,0,14.241
2024/3/22 2:00,621337.14,0,0,13.862
2024/3/22 3:00,620251.74,0,0,13.482
2024/3/22 4:00,624798.71,0,0,13.103
2024/3/22 5:00,625857.06,0,0,12.724
2024/3/22 6:00,622678.48,0,0,12.345
2024/3/22 7:00,624759.86,0,0,11.966
2024/3/22 8:00,623128.28,0,156,11.586
2024/3/22 9:00,610339.472,0,312,11.207
2024/3/22 10:00,583122.64,0,468,10.828
2024/3/22 11:00,600157.83,0,624,10.449
2024/3/22 12:00,627057.09,0,780,10.07
2024/3/22 13:00,627835.8,0,668.6,9.69
2024/3/22 14:00,619699.85,0,557.1,9.311
2024/3/22 15:00,611255.14,0,445.7,13.793
2024/3/22 16:00,614577.14,0,334.3,13.344
2024/3/22 17:00,614480.04,0,222.9,12.896
2024/3/22 18:00,616334.81,0,111.4,12.448
2024/3/22 19:00,607349.929,0,0,12
2024/3/22 20:00,602654.228,0,0,11.552
2024/3/22 21:00,593058.816,0,0,11.104
2024/3/22 22:00,619737.25,0,0,10.656
2024/3/22 23:00,622640.72,0,0,10.208
2024/3/23 0:00,617610.5,0,0,9.759
2024/3/23 1:00,615245.08,0,0,14.241
2024/3/23 2:00,620283.17,0,0,13.862
2024/3/23 3:00,618548.35,0,0,13.482
2024/3/23 4:00,618538.12,0,0,13.103
2024/3/23 5:00,617706.17,0,0,12.724
2024/3/23 6:00,616526.22,0,0,12.345
2024/3/23 7:00,626954.24,0,0,11.966
2024/3/23 8:00,619773.72,0,156,11.586
2024/3/23 9:00,620251.61,0,312,11.207
2024/3/23 10:00,601403.105,0,468,10.828
2024/3/23 11:00,600817.008,0,624,10.449
2024/3/23 12:00,620885.85,0,780,10.07
2024/3/23 13:00,623160.15,0,668.6,9.69
2024/3/23 14:00,623146.39,0,557.1,9.311
2024/3/23 15:00,626579.97,0,445.7,13.793
2024/3/23 16:00,620276.1,0,334.3,13.344
2024/3/23 17:00,619923.82,0,222.9,12.896
2024/3/23 18:00,624496.62,0,111.4,12.448
2024/3/23 19:00,601363.989,0,0,12
2024/3/23 20:00,601069.972,0,0,11.552
2024/3/23 21:00,622371.92,0,0,11.104
2024/3/23 22:00,607370.74,0,0,10.656
2024/3/23 23:00,613925.17,0,0,10.208
2024/3/24 0:00,619928.31,0,0,9.759
2024/3/24 1:00,616979.68,0,0,14.241
2024/3/24 2:00,622660.06,0,0,13.862
2024/3/24 3:00,620002.74,0,0,13.482
2024/3/24 4:00,603423.641,0,0,13.103
2024/3/24 5:00,621447.66,0,0,12.724
2024/3/24 6:00,622780.08,0,0,12.345
2024/3/24 7:00,624732.14,0,0,11.966
2024/3/24 8:00,623147.77,0,156,11.586
2024/3/24 9:00,602576.163,0,312,11.207
2024/3/24 10:00,602287.05,0,468,10.828
2024/3/24 11:00,588011,0,624,10.449
2024/3/24 12:00,604897.04,0,780,10.07
2024/3/24 13:00,603685.24,0,668.6,9.69
2024/3/24 14:00,609711.199,0,557.1,9.311
2024/3/24 15:00,608864.058,0,445.7,13.793
2024/3/24 16:00,606654.87,0,334.3,13.344
2024/3/24 17:00,608656.339,0,222.9,12.896
2024/3/24 18:00,608567.452,0,111.4,12.448
2024/3/24 19:00,601285.925,0,0,12
2024/3/24 20:00,578646.585,0,0,11.552
2024/3/24 21:00,567980.1859,0,0,11.104
2024/3/24 22:00,587465.6993,0,0,10.656
2024/3/24 23:00,602455.4122,0,0,10.208
2024/3/25 0:00,606522.3285,0,0,9.759
2024/3/25 1:00,614343.61,0,0,14.241
2024/3/25 2:00,613265.541,0,0,13.862
2024/3/25 3:00,617583.397,0,0,13.482
2024/3/25 4:00,617844.996,0,0,13.103
2024/3/25 5:00,616751.752,0,0,12.724
2024/3/25 6:00,620274.68,0,0,12.345
2024/3/25 7:00,624535.65,0,0,11.966
2024/3/25 8:00,631440.97,0,156,11.586
2024/3/25 9:00,617507.571,0,312,11.207
2024/3/25 10:00,614185.187,0,468,10.828
2024/3/25 11:00,638240.9,0,624,10.449
2024/3/25 12:00,637329.91,0,780,10.07
2024/3/25 13:00,637949.92,0,668.6,9.69
2024/3/25 14:00,635901.01,0,557.1,9.311
2024/3/25 15:00,632535.02,0,445.7,13.793
2024/3/25 16:00,635083.75,0,334.3,13.344
2024/3/25 17:00,632857.53,0,222.9,12.896
2024/3/25 18:00,627691.93,0,111.4,12.448
2024/3/25 19:00,635516.81,0,0,12
2024/3/25 20:00,626518.14,0,0,11.552
2024/3/25 21:00,628048.88,0,0,11.104
2024/3/25 22:00,613485.964,0,0,10.656
2024/3/25 23:00,635024.37,0,0,10.208
2024/3/26 0:00,636328.01,0,0,9.759
2024/3/26 1:00,631525.87,0,0,14.241
2024/3/26 2:00,635159.58,0,0,13.862
2024/3/26 3:00,633001.53,0,0,13.482
2024/3/26 4:00,633283.1,0,0,13.103
2024/3/26 5:00,636828.13,0,0,12.724
2024/3/26 6:00,616556.484,0,0,12.345
2024/3/26 7:00,592714.945,0,0,11.966
2024/3/26 8:00,584849.72,0,156,11.586
2024/3/26 9:00,584939.5,0,312,11.207
2024/3/26 10:00,573100.14,0,468,10.828
2024/3/26 11:00,567567.47,0,624,10.449
2024/3/26 12:00,585134.58,0,780,10.07
2024/3/26 13:00,586577.4,0,668.6,9.69
2024/3/26 14:00,587617.2362,0,557.1,9.311
2024/3/26 15:00,591032.364,0,445.7,13.793
2024/3/26 16:00,606592.98,0,334.3,13.344
2024/3/26 17:00,610410.68,0,222.9,12.896
2024/3/26 18:00,604024.42,0,111.4,12.448
2024/3/26 19:00,584588.16,0,0,12
2024/3/26 20:00,564129.482,0,0,11.552
2024/3/26 21:00,555721.449,0,0,11.104
2024/3/26 22:00,565185.19,0,0,10.656
2024/3/26 23:00,573470.66,0,0,10.208
2024/3/27 0:00,584837.57,0,0,9.759
2024/3/27 1:00,581616.89,0,0,14.241
2024/3/27 2:00,582658.81,0,0,13.862
2024/3/27 3:00,586251.72,0,0,13.482
2024/3/27 4:00,588853.82,0,0,13.103
2024/3/27 5:00,594451.13,0,0,12.724
2024/3/27 6:00,593894.22,0,0,12.345
2024/3/27 7:00,600601.44,0,0,11.966
2024/3/27 8:00,584839.56,0,156,11.586
2024/3/27 9:00,574853.79,0,312,11.207
2024/3/27 10:00,563737.424,0,468,10.828
2024/3/27 11:00,577079.8,0,624,10.449
2024/3/27 12:00,593710.16,0,780,10.07
2024/3/27 13:00,595526.46,0,668.6,9.69
2024/3/27 14:00,594764.05,0,557.1,9.311
2024/3/27 15:00,594208.6,0,445.7,13.793
2024/3/27 16:00,590107.48,0,334.3,13.344
2024/3/27 17:00,590794.21,0,222.9,12.896
2024/3/27 18:00,592505.99,0,111.4,12.448
2024/3/27 19:00,568478.269,0,0,12
2024/3/27 20:00,591345.79,0,0,11.552
2024/3/27 21:00,572997.092,0,0,11.104
2024/3/27 22:00,589454.39,0,0,10.656
2024/3/27 23:00,588716.13,0,0,10.208
2024/3/28 0:00,591342.35,0,0,9.759
2024/3/28 1:00,588169.26,0,0,14.241
2024/3/28 2:00,594570.95,0,0,13.862
2024/3/28 3:00,591981.65,0,0,13.482
2024/3/28 4:00,590081.49,0,0,13.103
2024/3/28 5:00,591025.2,0,0,12.724
2024/3/28 6:00,591072.91,0,0,12.345
2024/3/28 7:00,597652.3694,0,0,11.966
2024/3/28 8:00,597432.024,0,156,11.586
2024/3/28 9:00,570549.415,0,312,11.207
2024/3/28 10:00,579474.693,0,468,10.828
2024/3/28 11:00,604612.4,0,624,10.449
2024/3/28 12:00,602219.025,0,780,10.07
2024/3/28 13:00,605785.804,0,668.6,9.69
2024/3/28 14:00,604993.624,0,557.1,9.311
2024/3/28 15:00,601410.987,0,445.7,13.793
2024/3/28 16:00,574664.887,0,334.3,13.344
2024/3/28 17:00,580456.882,0,222.9,12.896
2024/3/28 18:00,579053.937,0,111.4,12.448
2024/3/28 19:00,577151.858,0,0,12
2024/3/28 20:00,563783.272,0,0,11.552
2024/3/28 21:00,570060.241,0,0,11.104
2024/3/28 22:00,564125.806,0,0,10.656
2024/3/28 23:00,579420.444,0,0,10.208
2024/3/29 0:00,596560.99,0,0,9.759
2024/3/29 1:00,606741.38,0,0,14.241
2024/3/29 2:00,609027.86,0,0,13.862
2024/3/29 3:00,615195.5,0,0,13.482
2024/3/29 4:00,617496.07,0,0,13.103
2024/3/29 5:00,617240.6,0,0,12.724
2024/3/29 6:00,621142.99,0,0,12.345
2024/3/29 7:00,617974.65,0,0,11.966
2024/3/29 8:00,614978.29,0,156,11.586
2024/3/29 9:00,619660.43,0,312,11.207
2024/3/29 10:00,623978.52,0,468,10.828
2024/3/29 11:00,589049.953,0,624,10.449
2024/3/29 12:00,607984.62,0,780,10.07
2024/3/29 13:00,608504.48,0,668.6,9.69
2024/3/29 14:00,608627.25,0,557.1,9.311
2024/3/29 15:00,610960.14,0,445.7,13.793
2024/3/29 16:00,606506.01,0,334.3,13.344
2024/3/29 17:00,608395.03,0,222.9,12.896
2024/3/29 18:00,604359.69,0,111.4,12.448
2024/3/29 19:00,602149.69,0,0,12
2024/3/29 20:00,585192.124,0,0,11.552
2024/3/29 21:00,575221.124,0,0,11.104
2024/3/29 22:00,591289.93,0,0,10.656
2024/3/29 23:00,606331.65,0,0,10.208
2024/3/30 0:00,607878.39,0,0,9.759
2024/3/30 1:00,607390.03,0,0,14.241
2024/3/30 2:00,604843.37,0,0,13.862
2024/3/30 3:00,606656.04,0,0,13.482
2024/3/30 4:00,604375.91,0,0,13.103
2024/3/30 5:00,604922.05,0,0,12.724
2024/3/30 6:00,607072.04,0,0,12.345
2024/3/30 7:00,606783.89,0,0,11.966
2024/3/30 8:00,602654.61,0,156,11.586
2024/3/30 9:00,598847.418,0,312,11.207
2024/3/30 10:00,602269.37,0,468,10.828
2024/3/30 11:00,601773.25,0,624,10.449
2024/3/30 12:00,586366.025,0,780,10.07
2024/3/30 13:00,586500.4207,0,668.6,9.69
2024/3/30 14:00,587485.1952,0,557.1,9.311
2024/3/30 15:00,589170.4848,0,445.7,13.793
2024/3/30 16:00,584950.3788,0,334.3,13.344
2024/3/30 17:00,590037.531,0,222.9,12.896
2024/3/30 18:00,591059.252,0,111.4,12.448
2024/3/30 19:00,601034.442,0,0,12
2024/3/30 20:00,581985.238,0,0,11.552
2024/3/30 21:00,579687.763,0,0,11.104
2024/3/30 22:00,606714.62,0,0,10.656
2024/3/30 23:00,606600.65,0,0,10.208
2024/3/31 0:00,610822.45,0,0,9.759
2024/3/31 1:00,604050.09,0,0,14.241
2024/3/31 2:00,605458.59,0,0,13.862
2024/3/31 3:00,608174.56,0,0,13.482
2024/3/31 4:00,605571.76,0,0,13.103
2024/3/31 5:00,605635.3,0,0,12.724
2024/3/31 6:00,605751.68,0,0,12.345
2024/3/31 7:00,603563.14,0,0,11.966
2024/3/31 8:00,608250.46,0,156,11.586
2024/3/31 9:00,596615.846,0,312,11.207
2024/3/31 10:00,597664.255,0,468,10.828
2024/3/31 11:00,603591.13,0,624,10.449
2024/3/31 12:00,607165.01,0,780,10.07
2024/3/31 13:00,610339.33,0,668.6,9.69
2024/3/31 14:00,608785.73,0,557.1,9.311
2024/3/31 15:00,608836.73,0,445.7,13.793
2024/3/31 16:00,608374.41,0,334.3,13.344
2024/3/31 17:00,605509.54,0,222.9,12.896
2024/3/31 18:00,605586.58,0,111.4,12.448
2024/3/31 19:00,585170.626,0,0,12
2024/3/31 20:00,587522.09,0,0,11.552
2024/3/31 21:00,585319.071,0,0,11.104
2024/3/31 22:00,582701.59,0,0,10.656
2024/3/31 23:00,603494.05,0,0,10.208
2024/4/1 0:00,604971.75,0,0,12.263
2024/4/1 1:00,603975.99,0,0,17.894
2024/4/1 2:00,606918.19,0,0,17.418
2024/4/1 3:00,606172.99,0,0,16.941
2024/4/1 4:00,604877.38,0,0,16.465
2024/4/1 5:00,606210.94,0,0,15.988
2024/4/1 6:00,605548.36,0,0,15.512
2024/4/1 7:00,604495.42,0,146.7,15.035
2024/4/1 8:00,604084.4,0,293.3,14.559
2024/4/1 9:00,592299.73,0,440,14.082
2024/4/1 10:00,609254.72,0,586.7,13.606
2024/4/1 11:00,608480.74,0,733.3,13.129
2024/4/1 12:00,603464.19,0,880,12.653
2024/4/1 13:00,608143.27,0,770,12.176
2024/4/1 14:00,607870.98,0,660,11.7
2024/4/1 15:00,605905.86,0,550,17.331
2024/4/1 16:00,607217.69,0,440,16.768
2024/4/1 17:00,606287.21,0,330,16.205
2024/4/1 18:00,609293.66,0,220,15.642
2024/4/1 19:00,613628.68,0,110,15.079
2024/4/1 20:00,593508.71,0,0,14.515
2024/4/1 21:00,595448.01,0,0,13.952
2024/4/1 22:00,610770.95,0,0,13.389
2024/4/1 23:00,612473.37,0,0,12.826
2024/4/2 0:00,612264.91,0,0,12.263
2024/4/2 1:00,609736.33,0,0,17.894
2024/4/2 2:00,608291.79,0,0,17.418
2024/4/2 3:00,605199.19,0,0,16.941
2024/4/2 4:00,601785.18,0,0,16.465
2024/4/2 5:00,606832.82,0,0,15.988
2024/4/2 6:00,609167.43,0,0,15.512
2024/4/2 7:00,605718.21,0,146.7,15.035
2024/4/2 8:00,606383.39,0,293.3,14.559
2024/4/2 9:00,592529.84,0,440,14.082
2024/4/2 10:00,602754.64,0,586.7,13.606
2024/4/2 11:00,607006.68,0,733.3,13.129
2024/4/2 12:00,608581.43,0,880,12.653
2024/4/2 13:00,610906.2,0,770,12.176
2024/4/2 14:00,611461.84,0,660,11.7
2024/4/2 15:00,606380.43,0,550,17.331
2024/4/2 16:00,605759.85,0,440,16.768
2024/4/2 17:00,604414.16,0,330,16.205
2024/4/2 18:00,612464,0,220,15.642
2024/4/2 19:00,605900.35,0,110,15.079
2024/4/2 20:00,580211.433,0,0,14.515
2024/4/2 21:00,608088.49,0,0,13.952
2024/4/2 22:00,604513.48,0,0,13.389
2024/4/2 23:00,588834.968,0,0,12.826
2024/4/3 0:00,609458.53,0,0,12.263
2024/4/3 1:00,605908.82,0,0,17.894
2024/4/3 2:00,606499.19,0,0,17.418
2024/4/3 3:00,605192.97,0,0,16.941
2024/4/3 4:00,606747.71,0,0,16.465
2024/4/3 5:00,608539.75,0,0,15.988
2024/4/3 6:00,604267.36,0,0,15.512
2024/4/3 7:00,588159.832,0,146.7,15.035
2024/4/3 8:00,608971.11,0,293.3,14.559
2024/4/3 9:00,606661.56,0,440,14.082
2024/4/3 10:00,572317.385,0,586.7,13.606
2024/4/3 11:00,604241.58,0,733.3,13.129
2024/4/3 12:00,609231.94,0,880,12.653
2024/4/3 13:00,611114.63,0,770,12.176
2024/4/3 14:00,607596.37,0,660,11.7
2024/4/3 15:00,607864.56,0,550,17.331
2024/4/3 16:00,605371.83,0,440,16.768
2024/4/3 17:00,606472.92,0,330,16.205
2024/4/3 18:00,607641.99,0,220,15.642
2024/4/3 19:00,594983.98,0,110,15.079
2024/4/3 20:00,583924.299,0,0,14.515
2024/4/3 21:00,611655.59,0,0,13.952
2024/4/3 22:00,608708.23,0,0,13.389
2024/4/3 23:00,610412.42,0,0,12.826
2024/4/4 0:00,607812.28,0,0,12.263
2024/4/4 1:00,605603.59,0,0,17.894
2024/4/4 2:00,609541.81,0,0,17.418
2024/4/4 3:00,614561.06,0,0,16.941
2024/4/4 4:00,615023.27,0,0,16.465
2024/4/4 5:00,617592.87,0,0,15.988
2024/4/4 6:00,612975.67,0,0,15.512
2024/4/4 7:00,611727.82,0,146.7,15.035
2024/4/4 8:00,613004.69,0,293.3,14.559
2024/4/4 9:00,568686.3394,0,440,14.082
2024/4/4 10:00,579118.7389,0,586.7,13.606
2024/4/4 11:00,591580.0203,0,733.3,13.129
2024/4/4 12:00,593037.0714,0,880,12.653
2024/4/4 13:00,588798.0611,0,770,12.176
2024/4/4 14:00,590755.1406,0,660,11.7
2024/4/4 15:00,571355.6914,0,550,17.331
2024/4/4 16:00,571502.7256,0,440,16.768
2024/4/4 17:00,571276.329,0,330,16.205
2024/4/4 18:00,571530.594,0,220,15.642
2024/4/4 19:00,570580.0902,0,110,15.079
2024/4/4 20:00,547405.6243,0,0,14.515
2024/4/4 21:00,573994.348,0,0,13.952
2024/4/4 22:00,598647.61,0,0,13.389
2024/4/4 23:00,600945.33,0,0,12.826
2024/4/5 0:00,601702.74,0,0,12.263
2024/4/5 1:00,597875.16,0,0,17.894
2024/4/5 2:00,603120.53,0,0,17.418
2024/4/5 3:00,610509.25,0,0,16.941
2024/4/5 4:00,612528.69,0,0,16.465
2024/4/5 5:00,609914.79,0,0,15.988
2024/4/5 6:00,614067.41,0,0,15.512
2024/4/5 7:00,615163.64,0,146.7,15.035
2024/4/5 8:00,611956,0,293.3,14.559
2024/4/5 9:00,592552.18,0,440,14.082
2024/4/5 10:00,605867.43,0,586.7,13.606
2024/4/5 11:00,606433.2,0,733.3,13.129
2024/4/5 12:00,607263.48,0,880,12.653
2024/4/5 13:00,608165.47,0,770,12.176
2024/4/5 14:00,610267.47,0,660,11.7
2024/4/5 15:00,610508.42,0,550,17.331
2024/4/5 16:00,609245.2,0,440,16.768
2024/4/5 17:00,605231.35,0,330,16.205
2024/4/5 18:00,604707.81,0,220,15.642
2024/4/5 19:00,605987.73,0,110,15.079
2024/4/5 20:00,593050.56,0,0,14.515
2024/4/5 21:00,604516.17,0,0,13.952
2024/4/5 22:00,610269.49,0,0,13.389
2024/4/5 23:00,591789.713,0,0,12.826
2024/4/6 0:00,610154.26,0,0,12.263
2024/4/6 1:00,610939.51,0,0,17.894
2024/4/6 2:00,611611.5,0,0,17.418
2024/4/6 3:00,611604.03,0,0,16.941
2024/4/6 4:00,612451.16,0,0,16.465
2024/4/6 5:00,611465,0,0,15.988
2024/4/6 6:00,610486.14,0,0,15.512
2024/4/6 7:00,611544.48,0,146.7,15.035
2024/4/6 8:00,609142.5,0,293.3,14.559
2024/4/6 9:00,607010.89,0,440,14.082
2024/4/6 10:00,602281.87,0,586.7,13.606
2024/4/6 11:00,608322.61,0,733.3,13.129
2024/4/6 12:00,620028.39,0,880,12.653
2024/4/6 13:00,619035.23,0,770,12.176
2024/4/6 14:00,618045.4,0,660,11.7
2024/4/6 15:00,616679.69,0,550,17.331
2024/4/6 16:00,618769.44,0,440,16.768
2024/4/6 17:00,619663.13,0,330,16.205
2024/4/6 18:00,623119.34,0,220,15.642
2024/4/6 19:00,621207.71,0,110,15.079
2024/4/6 20:00,596071.533,0,0,14.515
2024/4/6 21:00,618560.07,0,0,13.952
2024/4/6 22:00,621821.03,0,0,13.389
2024/4/6 23:00,620385.73,0,0,12.826
2024/4/7 0:00,620659.83,0,0,12.263
2024/4/7 1:00,621306.93,0,0,17.894
2024/4/7 2:00,615772.58,0,0,17.418
2024/4/7 3:00,623689.78,0,0,16.941
2024/4/7 4:00,624103.61,0,0,16.465
2024/4/7 5:00,617263.04,0,0,15.988
2024/4/7 6:00,623287.01,0,0,15.512
2024/4/7 7:00,618540.96,0,146.7,15.035
2024/4/7 8:00,619952.93,0,293.3,14.559
2024/4/7 9:00,598757.986,0,440,14.082
2024/4/7 10:00,579411.036,0,586.7,13.606
2024/4/7 11:00,621410.17,0,733.3,13.129
2024/4/7 12:00,624101.48,0,880,12.653
2024/4/7 13:00,624760.8,0,770,12.176
2024/4/7 14:00,623865.13,0,660,11.7
2024/4/7 15:00,622590.73,0,550,17.331
2024/4/7 16:00,619803.11,0,440,16.768
2024/4/7 17:00,616869.18,0,330,16.205
2024/4/7 18:00,618421.3,0,220,15.642
2024/4/7 19:00,615541.96,0,110,15.079
2024/4/7 20:00,573231.1,0,0,14.515
2024/4/7 21:00,597441.232,0,0,13.952
2024/4/7 22:00,596519.113,0,0,13.389
2024/4/7 23:00,616513.55,0,0,12.826
2024/4/8 0:00,618376.75,0,0,12.263
2024/4/8 1:00,610172.28,0,0,17.894
2024/4/8 2:00,588442.78,0,0,17.418
2024/4/8 3:00,591267.42,0,0,16.941
2024/4/8 4:00,597896.65,0,0,16.465
2024/4/8 5:00,617185.95,0,0,15.988
2024/4/8 6:00,620470.64,0,0,15.512
2024/4/8 7:00,619883.21,0,146.7,15.035
2024/4/8 8:00,618699.39,0,293.3,14.559
2024/4/8 9:00,603663.28,0,440,14.082
2024/4/8 10:00,614628.35,0,586.7,13.606
2024/4/8 11:00,622481.25,0,733.3,13.129
2024/4/8 12:00,622114.51,0,880,12.653
2024/4/8 13:00,614031.88,0,770,12.176
2024/4/8 14:00,616917.66,0,660,11.7
2024/4/8 15:00,619975.38,0,550,17.331
2024/4/8 16:00,620401.26,0,440,16.768
2024/4/8 17:00,615036.23,0,330,16.205
2024/4/8 18:00,615007.61,0,220,15.642
2024/4/8 19:00,616987.31,0,110,15.079
2024/4/8 20:00,596365.91,0,0,14.515
2024/4/8 21:00,599715.22,0,0,13.952
2024/4/8 22:00,614641.61,0,0,13.389
2024/4/8 23:00,601174.596,0,0,12.826
2024/4/9 0:00,616556.76,0,0,12.263
2024/4/9 1:00,615740.87,0,0,17.894
2024/4/9 2:00,616149.5,0,0,17.418
2024/4/9 3:00,621840.49,0,0,16.941
2024/4/9 4:00,622220.26,0,0,16.465
2024/4/9 5:00,621990.93,0,0,15.988
2024/4/9 6:00,618477.42,0,0,15.512
2024/4/9 7:00,619101.65,0,146.7,15.035
2024/4/9 8:00,610185.99,0,293.3,14.559
2024/4/9 9:00,617229.14,0,440,14.082
2024/4/9 10:00,622609.61,0,586.7,13.606
2024/4/9 11:00,621415.76,0,733.3,13.129
2024/4/9 12:00,627114,0,880,12.653
2024/4/9 13:00,624862.84,0,770,12.176
2024/4/9 14:00,623114.44,0,660,11.7
2024/4/9 15:00,621823.63,0,550,17.331
2024/4/9 16:00,621615.24,0,440,16.768
2024/4/9 17:00,619281.89,0,330,16.205
2024/4/9 18:00,624192.05,0,220,15.642
2024/4/9 19:00,614282.11,0,110,15.079
2024/4/9 20:00,590482.37,0,0,14.515
2024/4/9 21:00,600326.38,0,0,13.952
2024/4/9 22:00,591193.601,0,0,13.389
2024/4/9 23:00,590079.761,0,0,12.826
2024/4/10 0:00,609416.72,0,0,12.263
2024/4/10 1:00,609088.61,0,0,17.894
2024/4/10 2:00,606664.77,0,0,17.418
2024/4/10 3:00,609899.14,0,0,16.941
2024/4/10 4:00,608986.57,0,0,16.465
2024/4/10 5:00,606530.21,0,0,15.988
2024/4/10 6:00,605986.37,0,0,15.512
2024/4/10 7:00,606103.93,0,146.7,15.035
2024/4/10 8:00,608151.51,0,293.3,14.559
2024/4/10 9:00,598624.47,0,440,14.082
2024/4/10 10:00,589995.333,0,586.7,13.606
2024/4/10 11:00,595802.9,0,733.3,13.129
2024/4/10 12:00,608856.35,0,880,12.653
2024/4/10 13:00,608562.52,0,770,12.176
2024/4/10 14:00,612612.13,0,660,11.7
2024/4/10 15:00,605514.65,0,550,17.331
2024/4/10 16:00,609276.04,0,440,16.768
2024/4/10 17:00,606221.67,0,330,16.205
2024/4/10 18:00,609768.12,0,220,15.642
2024/4/10 19:00,612823.87,0,110,15.079
2024/4/10 20:00,595058.501,0,0,14.515
2024/4/10 21:00,611009.01,0,0,13.952
2024/4/10 22:00,594184.563,0,0,13.389
2024/4/10 23:00,609705.87,0,0,12.826
2024/4/11 0:00,611462.88,0,0,12.263
2024/4/11 1:00,608392.47,0,0,17.894
2024/4/11 2:00,606984.32,0,0,17.418
2024/4/11 3:00,609033.97,0,0,16.941
