时间,电力负荷(kW),热力负荷(kW),光照强度(W/m²),风速(m/s)
2024/3/8 19:00,282899.9583,0,0,12
2024/3/8 20:00,282899.9583,0,0,11.552
2024/3/8 21:00,282899.9583,0,0,11.104
2024/3/8 22:00,282899.9583,0,0,10.656
2024/3/8 23:00,282899.9583,0,0,10.208
2024/3/9 0:00,285099.9583,0,0,9.759
2024/3/9 1:00,285099.9583,0,0,14.241
2024/3/9 2:00,285099.9583,0,0,13.862
2024/3/9 3:00,285099.9583,0,0,13.482
2024/3/9 4:00,285099.9583,0,0,13.103
2024/3/9 5:00,285099.9583,0,0,12.724
2024/3/9 6:00,285099.9583,0,0,12.345
2024/3/9 7:00,285099.9583,0,0,11.966
2024/3/9 8:00,285099.9583,0,156,11.586
2024/3/9 9:00,285099.9583,0,312,11.207
2024/3/9 10:00,285099.9583,0,468,10.828
2024/3/9 11:00,285099.9583,0,624,10.449
2024/3/9 12:00,285099.9583,0,780,10.07
2024/3/9 13:00,285099.9583,0,668.6,9.69
2024/3/9 14:00,285099.9583,0,557.1,9.311
2024/3/9 15:00,285099.9583,0,445.7,13.793
2024/3/9 16:00,285099.9583,0,334.3,13.344
2024/3/9 17:00,285099.9583,0,222.9,12.896
2024/3/9 18:00,285099.9583,0,111.4,12.448
2024/3/9 19:00,285099.9583,0,0,12
2024/3/9 20:00,285099.9583,0,0,11.552
2024/3/9 21:00,285099.9583,0,0,11.104
2024/3/9 22:00,285099.9583,0,0,10.656
2024/3/9 23:00,285099.9583,0,0,10.208
2024/3/10 0:00,281800,0,0,9.759
2024/3/10 1:00,281800,0,0,14.241
2024/3/10 2:00,281800,0,0,13.862
2024/3/10 3:00,281800,0,0,13.482
2024/3/10 4:00,281800,0,0,13.103
2024/3/10 5:00,281800,0,0,12.724
2024/3/10 6:00,281800,0,0,12.345
2024/3/10 7:00,281800,0,0,11.966
2024/3/10 8:00,281800,0,156,11.586
2024/3/10 9:00,281800,0,312,11.207
2024/3/10 10:00,281800,0,468,10.828
2024/3/10 11:00,281800,0,624,10.449
2024/3/10 12:00,281800,0,780,10.07
2024/3/10 13:00,281800,0,668.6,9.69
2024/3/10 14:00,281800,0,557.1,9.311
2024/3/10 15:00,281800,0,445.7,13.793
2024/3/10 16:00,281800,0,334.3,13.344
2024/3/10 17:00,281800,0,222.9,12.896
2024/3/10 18:00,281800,0,111.4,12.448
2024/3/10 19:00,281800,0,0,12
2024/3/10 20:00,281800,0,0,11.552
2024/3/10 21:00,281800,0,0,11.104
2024/3/10 22:00,281800,0,0,10.656
2024/3/10 23:00,281800,0,0,10.208
2024/3/11 0:00,286199.9583,0,0,9.759
2024/3/11 1:00,286199.9583,0,0,14.241
2024/3/11 2:00,286199.9583,0,0,13.862
2024/3/11 3:00,286199.9583,0,0,13.482
2024/3/11 4:00,286199.9583,0,0,13.103
2024/3/11 5:00,286199.9583,0,0,12.724
2024/3/11 6:00,286199.9583,0,0,12.345
2024/3/11 7:00,286199.9583,0,0,11.966
2024/3/11 8:00,286199.9583,0,156,11.586
2024/3/11 9:00,286199.9583,0,312,11.207
2024/3/11 10:00,286199.9583,0,468,10.828
2024/3/11 11:00,286199.9583,0,624,10.449
2024/3/11 12:00,286199.9583,0,780,10.07
2024/3/11 13:00,286199.9583,0,668.6,9.69
2024/3/11 14:00,286199.9583,0,557.1,9.311
2024/3/11 15:00,286199.9583,0,445.7,13.793
2024/3/11 16:00,286199.9583,0,334.3,13.344
2024/3/11 17:00,286199.9583,0,222.9,12.896
2024/3/11 18:00,286199.9583,0,111.4,12.448
2024/3/11 19:00,286199.9583,0,0,12
2024/3/11 20:00,286199.9583,0,0,11.552
2024/3/11 21:00,286199.9583,0,0,11.104
2024/3/11 22:00,286199.9583,0,0,10.656
2024/3/11 23:00,286199.9583,0,0,10.208
2024/3/12 0:00,282900,0,0,9.759
2024/3/12 1:00,282900,0,0,14.241
2024/3/12 2:00,282900,0,0,13.862
2024/3/12 3:00,282900,0,0,13.482
2024/3/12 4:00,282900,0,0,13.103
2024/3/12 5:00,282900,0,0,12.724
2024/3/12 6:00,282900,0,0,12.345
2024/3/12 7:00,282900,0,0,11.966
2024/3/12 8:00,282900,0,156,11.586
2024/3/12 9:00,282900,0,312,11.207
2024/3/12 10:00,282900,0,468,10.828
2024/3/12 11:00,282900,0,624,10.449
2024/3/12 12:00,282900,0,780,10.07
2024/3/12 13:00,282900,0,668.6,9.69
2024/3/12 14:00,282900,0,557.1,9.311
2024/3/12 15:00,282900,0,445.7,13.793
2024/3/12 16:00,282900,0,334.3,13.344
2024/3/12 17:00,282900,0,222.9,12.896
2024/3/12 18:00,282900,0,111.4,12.448
2024/3/12 19:00,282900,0,0,12
2024/3/12 20:00,282900,0,0,11.552
2024/3/12 21:00,282900,0,0,11.104
2024/3/12 22:00,282900,0,0,10.656
2024/3/12 23:00,282900,0,0,10.208
2024/3/13 0:00,285099.9583,0,0,9.759
2024/3/13 1:00,285099.9583,0,0,14.241
2024/3/13 2:00,285099.9583,0,0,13.862
2024/3/13 3:00,285099.9583,0,0,13.482
2024/3/13 4:00,285099.9583,0,0,13.103
2024/3/13 5:00,285099.9583,0,0,12.724
2024/3/13 6:00,285099.9583,0,0,12.345
2024/3/13 7:00,285099.9583,0,0,11.966
2024/3/13 8:00,285099.9583,0,156,11.586
2024/3/13 9:00,285099.9583,0,312,11.207
2024/3/13 10:00,285099.9583,0,468,10.828
2024/3/13 11:00,285099.9583,0,624,10.449
2024/3/13 12:00,285099.9583,0,780,10.07
2024/3/13 13:00,285099.9583,0,668.6,9.69
2024/3/13 14:00,285099.9583,0,557.1,9.311
2024/3/13 15:00,285099.9583,0,445.7,13.793
2024/3/13 16:00,285099.9583,0,334.3,13.344
2024/3/13 17:00,285099.9583,0,222.9,12.896
2024/3/13 18:00,285099.9583,0,111.4,12.448
2024/3/13 19:00,285099.9583,0,0,12
2024/3/13 20:00,285099.9583,0,0,11.552
2024/3/13 21:00,285099.9583,0,0,11.104
2024/3/13 22:00,285099.9583,0,0,10.656
2024/3/13 23:00,285099.9583,0,0,10.208
2024/3/14 0:00,280700,0,0,9.759
2024/3/14 1:00,280700,0,0,14.241
2024/3/14 2:00,280700,0,0,13.862
2024/3/14 3:00,280700,0,0,13.482
2024/3/14 4:00,280700,0,0,13.103
2024/3/14 5:00,280700,0,0,12.724
2024/3/14 6:00,280700,0,0,12.345
2024/3/14 7:00,280700,0,0,11.966
2024/3/14 8:00,280700,0,156,11.586
2024/3/14 9:00,280700,0,312,11.207
2024/3/14 10:00,280700,0,468,10.828
2024/3/14 11:00,280700,0,624,10.449
2024/3/14 12:00,280700,0,780,10.07
2024/3/14 13:00,280700,0,668.6,9.69
2024/3/14 14:00,280700,0,557.1,9.311
2024/3/14 15:00,280700,0,445.7,13.793
2024/3/14 16:00,280700,0,334.3,13.344
2024/3/14 17:00,280700,0,222.9,12.896
2024/3/14 18:00,280700,0,111.4,12.448
2024/3/14 19:00,280700,0,0,12
2024/3/14 20:00,280700,0,0,11.552
2024/3/14 21:00,280700,0,0,11.104
2024/3/14 22:00,280700,0,0,10.656
2024/3/14 23:00,280700,0,0,10.208
2024/3/15 0:00,281800,0,0,9.759
2024/3/15 1:00,281800,0,0,14.241
2024/3/15 2:00,281800,0,0,13.862
2024/3/15 3:00,281800,0,0,13.482
2024/3/15 4:00,281800,0,0,13.103
2024/3/15 5:00,281800,0,0,12.724
2024/3/15 6:00,281800,0,0,12.345
2024/3/15 7:00,281800,0,0,11.966
2024/3/15 8:00,281800,0,156,11.586
2024/3/15 9:00,281800,0,312,11.207
2024/3/15 10:00,281800,0,468,10.828
2024/3/15 11:00,281800,0,624,10.449
2024/3/15 12:00,281800,0,780,10.07
2024/3/15 13:00,281800,0,668.6,9.69
2024/3/15 14:00,281800,0,557.1,9.311
2024/3/15 15:00,281800,0,445.7,13.793
2024/3/15 16:00,281800,0,334.3,13.344
2024/3/15 17:00,281800,0,222.9,12.896
2024/3/15 18:00,281800,0,111.4,12.448
2024/3/15 19:00,281800,0,0,12
2024/3/15 20:00,281800,0,0,11.552
2024/3/15 21:00,281800,0,0,11.104
2024/3/15 22:00,281800,0,0,10.656
2024/3/15 23:00,281800,0,0,10.208
2024/3/16 0:00,283999.9583,0,0,9.759
2024/3/16 1:00,283999.9583,0,0,14.241
2024/3/16 2:00,283999.9583,0,0,13.862
2024/3/16 3:00,283999.9583,0,0,13.482
2024/3/16 4:00,283999.9583,0,0,13.103
2024/3/16 5:00,283999.9583,0,0,12.724
2024/3/16 6:00,283999.9583,0,0,12.345
2024/3/16 7:00,283999.9583,0,0,11.966
2024/3/16 8:00,283999.9583,0,156,11.586
2024/3/16 9:00,283999.9583,0,312,11.207
2024/3/16 10:00,283999.9583,0,468,10.828
2024/3/16 11:00,283999.9583,0,624,10.449
2024/3/16 12:00,283999.9583,0,780,10.07
2024/3/16 13:00,283999.9583,0,668.6,9.69
2024/3/16 14:00,283999.9583,0,557.1,9.311
2024/3/16 15:00,283999.9583,0,445.7,13.793
2024/3/16 16:00,283999.9583,0,334.3,13.344
2024/3/16 17:00,283999.9583,0,222.9,12.896
2024/3/16 18:00,283999.9583,0,111.4,12.448
2024/3/16 19:00,283999.9583,0,0,12
2024/3/16 20:00,283999.9583,0,0,11.552
2024/3/16 21:00,283999.9583,0,0,11.104
2024/3/16 22:00,283999.9583,0,0,10.656
2024/3/16 23:00,283999.9583,0,0,10.208
2024/3/17 0:00,281800,0,0,9.759
2024/3/17 1:00,281800,0,0,14.241
2024/3/17 2:00,281800,0,0,13.862
2024/3/17 3:00,281800,0,0,13.482
2024/3/17 4:00,281800,0,0,13.103
2024/3/17 5:00,281800,0,0,12.724
2024/3/17 6:00,281800,0,0,12.345
2024/3/17 7:00,281800,0,0,11.966
2024/3/17 8:00,281800,0,156,11.586
2024/3/17 9:00,281800,0,312,11.207
2024/3/17 10:00,281800,0,468,10.828
2024/3/17 11:00,281800,0,624,10.449
2024/3/17 12:00,281800,0,780,10.07
2024/3/17 13:00,281800,0,668.6,9.69
2024/3/17 14:00,281800,0,557.1,9.311
2024/3/17 15:00,281800,0,445.7,13.793
2024/3/17 16:00,281800,0,334.3,13.344
2024/3/17 17:00,281800,0,222.9,12.896
2024/3/17 18:00,281800,0,111.4,12.448
2024/3/17 19:00,281800,0,0,12
2024/3/17 20:00,281800,0,0,11.552
2024/3/17 21:00,281800,0,0,11.104
2024/3/17 22:00,281800,0,0,10.656
2024/3/17 23:00,281800,0,0,10.208
2024/3/18 0:00,282899.9583,0,0,9.759
2024/3/18 1:00,282899.9583,0,0,14.241
2024/3/18 2:00,282899.9583,0,0,13.862
2024/3/18 3:00,282899.9583,0,0,13.482
2024/3/18 4:00,282899.9583,0,0,13.103
2024/3/18 5:00,282899.9583,0,0,12.724
2024/3/18 6:00,282899.9583,0,0,12.345
2024/3/18 7:00,282899.9583,0,0,11.966
2024/3/18 8:00,282899.9583,0,156,11.586
2024/3/18 9:00,282899.9583,0,312,11.207
2024/3/18 10:00,282899.9583,0,468,10.828
2024/3/18 11:00,282899.9583,0,624,10.449
2024/3/18 12:00,282899.9583,0,780,10.07
2024/3/18 13:00,282899.9583,0,668.6,9.69
2024/3/18 14:00,282899.9583,0,557.1,9.311
2024/3/18 15:00,282899.9583,0,445.7,13.793
2024/3/18 16:00,282899.9583,0,334.3,13.344
2024/3/18 17:00,282899.9583,0,222.9,12.896
2024/3/18 18:00,282899.9583,0,111.4,12.448
2024/3/18 19:00,282899.9583,0,0,12
2024/3/18 20:00,282899.9583,0,0,11.552
2024/3/18 21:00,282899.9583,0,0,11.104
2024/3/18 22:00,282899.9583,0,0,10.656
2024/3/18 23:00,282899.9583,0,0,10.208
2024/3/19 0:00,281800,0,0,9.759
2024/3/19 1:00,281800,0,0,14.241
2024/3/19 2:00,281800,0,0,13.862
2024/3/19 3:00,281800,0,0,13.482
2024/3/19 4:00,281800,0,0,13.103
2024/3/19 5:00,281800,0,0,12.724
2024/3/19 6:00,281800,0,0,12.345
2024/3/19 7:00,281800,0,0,11.966
2024/3/19 8:00,281800,0,156,11.586
2024/3/19 9:00,281800,0,312,11.207
2024/3/19 10:00,281800,0,468,10.828
2024/3/19 11:00,281800,0,624,10.449
2024/3/19 12:00,281800,0,780,10.07
2024/3/19 13:00,281800,0,668.6,9.69
2024/3/19 14:00,281800,0,557.1,9.311
2024/3/19 15:00,281800,0,445.7,13.793
2024/3/19 16:00,281800,0,334.3,13.344
2024/3/19 17:00,281800,0,222.9,12.896
2024/3/19 18:00,281800,0,111.4,12.448
2024/3/19 19:00,281800,0,0,12
2024/3/19 20:00,281800,0,0,11.552
2024/3/19 21:00,281800,0,0,11.104
2024/3/19 22:00,281800,0,0,10.656
2024/3/19 23:00,281800,0,0,10.208
2024/3/20 0:00,282900,0,0,9.759
2024/3/20 1:00,282900,0,0,14.241
2024/3/20 2:00,282900,0,0,13.862
2024/3/20 3:00,282900,0,0,13.482
2024/3/20 4:00,282900,0,0,13.103
2024/3/20 5:00,282900,0,0,12.724
2024/3/20 6:00,282900,0,0,12.345
2024/3/20 7:00,282900,0,0,11.966
2024/3/20 8:00,282900,0,156,11.586
2024/3/20 9:00,282900,0,312,11.207
2024/3/20 10:00,282900,0,468,10.828
2024/3/20 11:00,282900,0,624,10.449
2024/3/20 12:00,282900,0,780,10.07
2024/3/20 13:00,282900,0,668.6,9.69
2024/3/20 14:00,282900,0,557.1,9.311
2024/3/20 15:00,282900,0,445.7,13.793
2024/3/20 16:00,282900,0,334.3,13.344
2024/3/20 17:00,282900,0,222.9,12.896
2024/3/20 18:00,282900,0,111.4,12.448
2024/3/20 19:00,282900,0,0,12
2024/3/20 20:00,282900,0,0,11.552
2024/3/20 21:00,282900,0,0,11.104
2024/3/20 22:00,282900,0,0,10.656
2024/3/20 23:00,282900,0,0,10.208
2024/3/21 0:00,284000,0,0,9.759
2024/3/21 1:00,284000,0,0,14.241
2024/3/21 2:00,284000,0,0,13.862
2024/3/21 3:00,284000,0,0,13.482
2024/3/21 4:00,284000,0,0,13.103
2024/3/21 5:00,284000,0,0,12.724
2024/3/21 6:00,284000,0,0,12.345
2024/3/21 7:00,284000,0,0,11.966
2024/3/21 8:00,284000,0,156,11.586
2024/3/21 9:00,284000,0,312,11.207
2024/3/21 10:00,284000,0,468,10.828
2024/3/21 11:00,284000,0,624,10.449
2024/3/21 12:00,284000,0,780,10.07
2024/3/21 13:00,284000,0,668.6,9.69
2024/3/21 14:00,284000,0,557.1,9.311
2024/3/21 15:00,284000,0,445.7,13.793
2024/3/21 16:00,284000,0,334.3,13.344
2024/3/21 17:00,284000,0,222.9,12.896
2024/3/21 18:00,284000,0,111.4,12.448
2024/3/21 19:00,284000,0,0,12
2024/3/21 20:00,284000,0,0,11.552
2024/3/21 21:00,284000,0,0,11.104
2024/3/21 22:00,284000,0,0,10.656
2024/3/21 23:00,284000,0,0,10.208
2024/3/22 0:00,282900,0,0,9.759
2024/3/22 1:00,282900,0,0,14.241
2024/3/22 2:00,282900,0,0,13.862
2024/3/22 3:00,282900,0,0,13.482
2024/3/22 4:00,282900,0,0,13.103
2024/3/22 5:00,282900,0,0,12.724
2024/3/22 6:00,282900,0,0,12.345
2024/3/22 7:00,282900,0,0,11.966
2024/3/22 8:00,282900,0,156,11.586
2024/3/22 9:00,282900,0,312,11.207
2024/3/22 10:00,282900,0,468,10.828
2024/3/22 11:00,282900,0,624,10.449
2024/3/22 12:00,282900,0,780,10.07
2024/3/22 13:00,282900,0,668.6,9.69
2024/3/22 14:00,282900,0,557.1,9.311
2024/3/22 15:00,282900,0,445.7,13.793
2024/3/22 16:00,282900,0,334.3,13.344
2024/3/22 17:00,282900,0,222.9,12.896
2024/3/22 18:00,282900,0,111.4,12.448
2024/3/22 19:00,282900,0,0,12
2024/3/22 20:00,282900,0,0,11.552
2024/3/22 21:00,282900,0,0,11.104
2024/3/22 22:00,282900,0,0,10.656
2024/3/22 23:00,282900,0,0,10.208
2024/3/23 0:00,282899.9583,0,0,9.759
2024/3/23 1:00,282899.9583,0,0,14.241
2024/3/23 2:00,282899.9583,0,0,13.862
2024/3/23 3:00,282899.9583,0,0,13.482
2024/3/23 4:00,282899.9583,0,0,13.103
2024/3/23 5:00,282899.9583,0,0,12.724
2024/3/23 6:00,282899.9583,0,0,12.345
2024/3/23 7:00,282899.9583,0,0,11.966
2024/3/23 8:00,282899.9583,0,156,11.586
2024/3/23 9:00,282899.9583,0,312,11.207
2024/3/23 10:00,282899.9583,0,468,10.828
2024/3/23 11:00,282899.9583,0,624,10.449
2024/3/23 12:00,282899.9583,0,780,10.07
2024/3/23 13:00,282899.9583,0,668.6,9.69
2024/3/23 14:00,282899.9583,0,557.1,9.311
2024/3/23 15:00,282899.9583,0,445.7,13.793
2024/3/23 16:00,282899.9583,0,334.3,13.344
2024/3/23 17:00,282899.9583,0,222.9,12.896
2024/3/23 18:00,282899.9583,0,111.4,12.448
2024/3/23 19:00,282899.9583,0,0,12
2024/3/23 20:00,282899.9583,0,0,11.552
2024/3/23 21:00,282899.9583,0,0,11.104
2024/3/23 22:00,282899.9583,0,0,10.656
2024/3/23 23:00,282899.9583,0,0,10.208
2024/3/24 0:00,282899.9583,0,0,9.759
2024/3/24 1:00,282899.9583,0,0,14.241
2024/3/24 2:00,282899.9583,0,0,13.862
2024/3/24 3:00,282899.9583,0,0,13.482
2024/3/24 4:00,282899.9583,0,0,13.103
2024/3/24 5:00,282899.9583,0,0,12.724
2024/3/24 6:00,282899.9583,0,0,12.345
2024/3/24 7:00,282899.9583,0,0,11.966
2024/3/24 8:00,282899.9583,0,156,11.586
2024/3/24 9:00,282899.9583,0,312,11.207
2024/3/24 10:00,282899.9583,0,468,10.828
2024/3/24 11:00,282899.9583,0,624,10.449
2024/3/24 12:00,282899.9583,0,780,10.07
2024/3/24 13:00,282899.9583,0,668.6,9.69
2024/3/24 14:00,282899.9583,0,557.1,9.311
2024/3/24 15:00,282899.9583,0,445.7,13.793
2024/3/24 16:00,282899.9583,0,334.3,13.344
2024/3/24 17:00,282899.9583,0,222.9,12.896
2024/3/24 18:00,282899.9583,0,111.4,12.448
2024/3/24 19:00,282899.9583,0,0,12
2024/3/24 20:00,282899.9583,0,0,11.552
2024/3/24 21:00,282899.9583,0,0,11.104
2024/3/24 22:00,282899.9583,0,0,10.656
2024/3/24 23:00,282899.9583,0,0,10.208
2024/3/25 0:00,268600,0,0,9.759
2024/3/25 1:00,268600,0,0,14.241
2024/3/25 2:00,268600,0,0,13.862
2024/3/25 3:00,268600,0,0,13.482
2024/3/25 4:00,268600,0,0,13.103
2024/3/25 5:00,268600,0,0,12.724
2024/3/25 6:00,268600,0,0,12.345
2024/3/25 7:00,268600,0,0,11.966
2024/3/25 8:00,268600,0,156,11.586
2024/3/25 9:00,268600,0,312,11.207
2024/3/25 10:00,268600,0,468,10.828
2024/3/25 11:00,268600,0,624,10.449
2024/3/25 12:00,268600,0,780,10.07
2024/3/25 13:00,268600,0,668.6,9.69
2024/3/25 14:00,268600,0,557.1,9.311
2024/3/25 15:00,268600,0,445.7,13.793
2024/3/25 16:00,268600,0,334.3,13.344
2024/3/25 17:00,268600,0,222.9,12.896
2024/3/25 18:00,268600,0,111.4,12.448
2024/3/25 19:00,268600,0,0,12
2024/3/25 20:00,268600,0,0,11.552
2024/3/25 21:00,268600,0,0,11.104
2024/3/25 22:00,268600,0,0,10.656
2024/3/25 23:00,268600,0,0,10.208
2024/3/26 0:00,242199.9583,0,0,9.759
2024/3/26 1:00,242199.9583,0,0,14.241
2024/3/26 2:00,242199.9583,0,0,13.862
2024/3/26 3:00,242199.9583,0,0,13.482
2024/3/26 4:00,242199.9583,0,0,13.103
2024/3/26 5:00,242199.9583,0,0,12.724
2024/3/26 6:00,242199.9583,0,0,12.345
2024/3/26 7:00,242199.9583,0,0,11.966
2024/3/26 8:00,242199.9583,0,156,11.586
2024/3/26 9:00,242199.9583,0,312,11.207
2024/3/26 10:00,242199.9583,0,468,10.828
2024/3/26 11:00,242199.9583,0,624,10.449
2024/3/26 12:00,242199.9583,0,780,10.07
2024/3/26 13:00,242199.9583,0,668.6,9.69
2024/3/26 14:00,242199.9583,0,557.1,9.311
2024/3/26 15:00,242199.9583,0,445.7,13.793
2024/3/26 16:00,242199.9583,0,334.3,13.344
2024/3/26 17:00,242199.9583,0,222.9,12.896
2024/3/26 18:00,242199.9583,0,111.4,12.448
2024/3/26 19:00,242199.9583,0,0,12
2024/3/26 20:00,242199.9583,0,0,11.552
2024/3/26 21:00,242199.9583,0,0,11.104
2024/3/26 22:00,242199.9583,0,0,10.656
2024/3/26 23:00,242199.9583,0,0,10.208
2024/3/27 0:00,262000,0,0,9.759
2024/3/27 1:00,262000,0,0,14.241
2024/3/27 2:00,262000,0,0,13.862
2024/3/27 3:00,262000,0,0,13.482
2024/3/27 4:00,262000,0,0,13.103
2024/3/27 5:00,262000,0,0,12.724
2024/3/27 6:00,262000,0,0,12.345
2024/3/27 7:00,262000,0,0,11.966
2024/3/27 8:00,262000,0,156,11.586
2024/3/27 9:00,262000,0,312,11.207
2024/3/27 10:00,262000,0,468,10.828
2024/3/27 11:00,262000,0,624,10.449
2024/3/27 12:00,262000,0,780,10.07
2024/3/27 13:00,262000,0,668.6,9.69
2024/3/27 14:00,262000,0,557.1,9.311
2024/3/27 15:00,262000,0,445.7,13.793
2024/3/27 16:00,262000,0,334.3,13.344
2024/3/27 17:00,262000,0,222.9,12.896
2024/3/27 18:00,262000,0,111.4,12.448
2024/3/27 19:00,262000,0,0,12
2024/3/27 20:00,262000,0,0,11.552
2024/3/27 21:00,262000,0,0,11.104
2024/3/27 22:00,262000,0,0,10.656
2024/3/27 23:00,262000,0,0,10.208
2024/3/28 0:00,270799.9583,0,0,9.759
2024/3/28 1:00,270799.9583,0,0,14.241
2024/3/28 2:00,270799.9583,0,0,13.862
2024/3/28 3:00,270799.9583,0,0,13.482
2024/3/28 4:00,270799.9583,0,0,13.103
2024/3/28 5:00,270799.9583,0,0,12.724
2024/3/28 6:00,270799.9583,0,0,12.345
2024/3/28 7:00,270799.9583,0,0,11.966
2024/3/28 8:00,270799.9583,0,156,11.586
2024/3/28 9:00,270799.9583,0,312,11.207
2024/3/28 10:00,270799.9583,0,468,10.828
2024/3/28 11:00,270799.9583,0,624,10.449
2024/3/28 12:00,270799.9583,0,780,10.07
2024/3/28 13:00,270799.9583,0,668.6,9.69
2024/3/28 14:00,270799.9583,0,557.1,9.311
2024/3/28 15:00,270799.9583,0,445.7,13.793
2024/3/28 16:00,270799.9583,0,334.3,13.344
2024/3/28 17:00,270799.9583,0,222.9,12.896
2024/3/28 18:00,270799.9583,0,111.4,12.448
2024/3/28 19:00,270799.9583,0,0,12
2024/3/28 20:00,270799.9583,0,0,11.552
2024/3/28 21:00,270799.9583,0,0,11.104
2024/3/28 22:00,270799.9583,0,0,10.656
2024/3/28 23:00,270799.9583,0,0,10.208
2024/3/29 0:00,288400,0,0,9.759
2024/3/29 1:00,288400,0,0,14.241
2024/3/29 2:00,288400,0,0,13.862
2024/3/29 3:00,288400,0,0,13.482
2024/3/29 4:00,288400,0,0,13.103
2024/3/29 5:00,288400,0,0,12.724
2024/3/29 6:00,288400,0,0,12.345
2024/3/29 7:00,288400,0,0,11.966
2024/3/29 8:00,288400,0,156,11.586
2024/3/29 9:00,288400,0,312,11.207
2024/3/29 10:00,288400,0,468,10.828
2024/3/29 11:00,288400,0,624,10.449
2024/3/29 12:00,288400,0,780,10.07
2024/3/29 13:00,288400,0,668.6,9.69
2024/3/29 14:00,288400,0,557.1,9.311
2024/3/29 15:00,288400,0,445.7,13.793
2024/3/29 16:00,288400,0,334.3,13.344
2024/3/29 17:00,288400,0,222.9,12.896
2024/3/29 18:00,288400,0,111.4,12.448
2024/3/29 19:00,288400,0,0,12
2024/3/29 20:00,288400,0,0,11.552
2024/3/29 21:00,288400,0,0,11.104
2024/3/29 22:00,288400,0,0,10.656
2024/3/29 23:00,288400,0,0,10.208
2024/3/30 0:00,286199.9583,0,0,9.759
2024/3/30 1:00,286199.9583,0,0,14.241
2024/3/30 2:00,286199.9583,0,0,13.862
2024/3/30 3:00,286199.9583,0,0,13.482
2024/3/30 4:00,286199.9583,0,0,13.103
2024/3/30 5:00,286199.9583,0,0,12.724
2024/3/30 6:00,286199.9583,0,0,12.345
2024/3/30 7:00,286199.9583,0,0,11.966
2024/3/30 8:00,286199.9583,0,156,11.586
2024/3/30 9:00,286199.9583,0,312,11.207
2024/3/30 10:00,286199.9583,0,468,10.828
2024/3/30 11:00,286199.9583,0,624,10.449
2024/3/30 12:00,286199.9583,0,780,10.07
2024/3/30 13:00,286199.9583,0,668.6,9.69
2024/3/30 14:00,286199.9583,0,557.1,9.311
2024/3/30 15:00,286199.9583,0,445.7,13.793
2024/3/30 16:00,286199.9583,0,334.3,13.344
2024/3/30 17:00,286199.9583,0,222.9,12.896
2024/3/30 18:00,286199.9583,0,111.4,12.448
2024/3/30 19:00,286199.9583,0,0,12
2024/3/30 20:00,286199.9583,0,0,11.552
2024/3/30 21:00,286199.9583,0,0,11.104
2024/3/30 22:00,286199.9583,0,0,10.656
2024/3/30 23:00,286199.9583,0,0,10.208
2024/3/31 0:00,284000,0,0,9.759
2024/3/31 1:00,284000,0,0,14.241
2024/3/31 2:00,284000,0,0,13.862
2024/3/31 3:00,284000,0,0,13.482
2024/3/31 4:00,284000,0,0,13.103
2024/3/31 5:00,284000,0,0,12.724
2024/3/31 6:00,284000,0,0,12.345
2024/3/31 7:00,284000,0,0,11.966
2024/3/31 8:00,284000,0,156,11.586
2024/3/31 9:00,284000,0,312,11.207
2024/3/31 10:00,284000,0,468,10.828
2024/3/31 11:00,284000,0,624,10.449
2024/3/31 12:00,284000,0,780,10.07
2024/3/31 13:00,284000,0,668.6,9.69
2024/3/31 14:00,284000,0,557.1,9.311
2024/3/31 15:00,284000,0,445.7,13.793
2024/3/31 16:00,284000,0,334.3,13.344
2024/3/31 17:00,284000,0,222.9,12.896
2024/3/31 18:00,284000,0,111.4,12.448
2024/3/31 19:00,284000,0,0,12
2024/3/31 20:00,284000,0,0,11.552
2024/3/31 21:00,284000,0,0,11.104
2024/3/31 22:00,284000,0,0,10.656
2024/3/31 23:00,284000,0,0,10.208
2024/4/1 0:00,286199.9583,0,0,12.263
2024/4/1 1:00,286199.9583,0,0,17.894
2024/4/1 2:00,286199.9583,0,0,17.418
2024/4/1 3:00,286199.9583,0,0,16.941
2024/4/1 4:00,286199.9583,0,0,16.465
2024/4/1 5:00,286199.9583,0,0,15.988
2024/4/1 6:00,286199.9583,0,0,15.512
2024/4/1 7:00,286199.9583,0,146.7,15.035
2024/4/1 8:00,286199.9583,0,293.3,14.559
2024/4/1 9:00,286199.9583,0,440,14.082
2024/4/1 10:00,286199.9583,0,586.7,13.606
2024/4/1 11:00,286199.9583,0,733.3,13.129
2024/4/1 12:00,286199.9583,0,880,12.653
2024/4/1 13:00,286199.9583,0,770,12.176
2024/4/1 14:00,286199.9583,0,660,11.7
2024/4/1 15:00,286199.9583,0,550,17.331
2024/4/1 16:00,286199.9583,0,440,16.768
2024/4/1 17:00,286199.9583,0,330,16.205
2024/4/1 18:00,286199.9583,0,220,15.642
2024/4/1 19:00,286199.9583,0,110,15.079
2024/4/1 20:00,286199.9583,0,0,14.515
2024/4/1 21:00,286199.9583,0,0,13.952
2024/4/1 22:00,286199.9583,0,0,13.389
2024/4/1 23:00,286199.9583,0,0,12.826
2024/4/2 0:00,288399.9583,0,0,12.263
2024/4/2 1:00,288399.9583,0,0,17.894
2024/4/2 2:00,288399.9583,0,0,17.418
2024/4/2 3:00,288399.9583,0,0,16.941
2024/4/2 4:00,288399.9583,0,0,16.465
